#1
double default(50,5) #Mengenrestriktionen in t/h. u[i] = Gesamtumlaufende Menge; y[1]=Ost; y[2]=West; y[3]=Hafen; y[4]=WUW-SPS. Merge between two sources: [1]Beecken, Jens ; Ridder, Mathias ; Schaper, Hartwig ; Schöttker, Peter ; Micus, Wolfgang ; Rogalla, Bernd-Uwe ; Feuerriegel, Susanne: Verbundprojekt „KWK-Optimierung Band 5“, 2007 (Klopsch2007) / [2] Teilprojekt Hannover-Hamburg: „Analyse des Regelverhaltens von Fernwärmenetzen“ / Pilotprojekt Hannover / Pilotprojekt Hamburg. Hamburg, 2000 (Beecken2000)
1685	576.425	395.078	0	713.497
1940.61224489796	724.994849457053	526.372484067236	0	689.24491137367
2196.22448979592	869.226509614844	658.418776100655	0	668.579204080419
2451.83673469388	983.223890027737	795.704667145546	0	672.908177520595
2707.44897959184	1138.79030554291	967.040568048496	0	601.61810600043
2963.0612244898	1339.78329060425	1184.04509624455	0	439.232837640994
3218.67346938776	1512.91480359275	1369.66967083873	0	336.088994956277
3474.28571428571	1665.59323098267	1532.25824520218	0	276.434238100856
3729.89795918367	1754.95195440565	1668.06190585428	0	306.884098923741
3985.51020408163	1800.19939811404	1749.23474414116	0	436.076061826428
4241.12244897959	1878.9854682424	1849.48792038543	0	512.649060351769
4496.73469387755	2054.02511728442	1999.86244707503	0	442.847129518096
4752.34693877551	2229.06476632645	2150.23697376464	0	373.045198684422
5007.95918367347	2404.10441536848	2300.61150045424	0	303.243267850749
5263.57142857143	2579.14406441051	2450.98602714384	0	233.441337017076
5519.18367346939	2757.4735069537	2562.86811836504	0	198.842048150644
5774.79591836735	2938.75444282796	2636.52641872358	0	199.515056815806
6030.40816326531	3120.03537870222	2710.18471908211	0	200.188065480969
6286.02040816327	3301.31631457649	2783.84301944065	0	200.861074146132
6541.63265306122	3482.59725045075	2857.50131979918	0	201.534082811295
6797.24489795918	3663.87818632501	2931.15962015771	0	202.207091476457
7052.85714285714	3845.15912219927	3004.81792051625	0	202.88010014162
7308.4693877551	4026.44005807354	3078.47622087478	0	203.553108806783
7564.08163265306	4207.7209939478	3152.13452123332	0	204.226117471947
7819.69387755102	4389.00192982206	3225.79282159185	0	204.899126137109
8075.30612244898	4510.55251925151	3312.9066016589	0	251.847001538568
8330.91836734694	4602.20004253084	3407.14817662646	0	321.570148189633
8586.5306122449	4693.84756581017	3501.38975159403	0	391.293294840699
8842.14285714286	4785.4950890895	3595.63132656159	0	461.016441491764
9097.75510204082	4877.03415339128	3690.25289987913	0	530.468048770407
9353.36734693878	4919.62249668307	3810.02131492955	0	623.723535326162
9608.97959183673	4996.59676496631	3881.92431038457	0	730.458516485849
9864.59183673469	5082.96396639866	3941.50326972475	0	840.124600611284
10120.2040816327	5196.67795010115	3981.65625520568	100.074067713527	841.795808612298
10375.8163265306	5310.78898628905	4021.80924068662	241.298351928072	801.91974762687
10631.4285714286	5399.2672616666	4052.93669464286	926.501447512151	252.723167606964
10887.0408163265	5445.0057088031	4067.26326940738	1087.24634989861	287.525488217447
11142.6530612245	5490.7441559396	4081.5898441719	1216.74772734176	353.571333771232
11398.2653061224	5536.4826030761	4095.91641893642	1346.24910478492	419.617179325014
11653.8775510204	5596.20253140748	4110.79959002734	1486.53136461273	460.344064972855
11909.4897959184	5694.05479337181	4127.10830035473	1660.42440221362	427.902299978204
12165.1020408163	5791.90705533614	4143.41701068212	1834.31743981451	395.460534983552
12420.7142857143	5889.75931730048	4159.72572100951	2008.2104774154	363.018769988899
12676.3265306122	5949.24756636007	4164.51	2182.795536334	379.77342791818
12931.9387755102	5991.8301263918	4164.51	2357.85595447096	417.74269464745
13187.5510204082	6034.41268642353	4164.51	2532.91637260792	455.71196137672
13443.1632653061	6056.62380889823	4164.51	2709.4943470589	512.535109348999
13698.7755102041	6077.90587259882	4164.51	2886.32956470593	570.030072899334
13954.387755102	6099.18793629941	4164.51	3063.16478235297	627.525036449667
14210	6120.47	4164.51	3240	685.02
