#1
double	default(35137,4)
104400	2.337864e+08	1.1054e+08	7e+07
105300	2.344258e+08	1.108685e+08	7e+07
106200	2.360515e+08	1.117039e+08	7e+07
107100	2.382191e+08	1.128178e+08	7e+07
108000	2.38696e+08	1.130628e+08	7e+07
108900	2.391728e+08	1.133078e+08	7e+07
109800	2.389127e+08	1.131742e+08	7e+07
110700	2.397364e+08	1.135974e+08	7e+07
111600	2.412646e+08	1.143827e+08	7e+07
112500	2.417414e+08	1.146278e+08	7e+07
113400	2.39693e+08	1.135752e+08	7e+07
114300	2.403433e+08	1.139093e+08	7e+07
115200	2.403108e+08	1.138926e+08	7e+07
116100	2.402783e+08	1.138759e+08	7e+07
117000	2.420449e+08	1.147837e+08	7e+07
117900	2.420666e+08	1.147948e+08	7e+07
118800	2.426085e+08	1.150733e+08	7e+07
119700	2.414705e+08	1.144885e+08	7e+07
120600	2.400073e+08	1.137367e+08	7e+07
121500	2.379915e+08	1.127008e+08	7e+07
122400	2.384033e+08	1.129124e+08	7e+07
123300	2.388152e+08	1.131241e+08	7e+07
124200	2.401157e+08	1.137924e+08	7e+07
125100	2.425001e+08	1.150176e+08	7e+07
126000	2.433021e+08	1.154297e+08	7e+07
126900	2.433129e+08	1.154353e+08	7e+07
127800	2.440174e+08	1.157973e+08	7e+07
128700	2.435947e+08	1.155801e+08	7e+07
129600	2.438982e+08	1.15736e+08	7e+07
130500	2.442016e+08	1.15892e+08	7e+07
131400	2.447742e+08	1.16176e+08	7e+07
132300	2.450876e+08	1.163295e+08	7e+07
133200	2.451463e+08	1.163583e+08	7e+07
134100	2.455968e+08	1.165789e+08	7e+07
135000	2.459004e+08	1.167276e+08	7e+07
135900	2.464586e+08	1.170011e+08	7e+07
136800	2.488874e+08	1.181907e+08	7e+07
137700	2.508852e+08	1.191693e+08	7e+07
138600	2.511202e+08	1.192844e+08	7e+07
139500	2.533433e+08	1.203734e+08	7e+07
140400	2.555472e+08	1.214364e+08	7e+07
141300	2.576662e+08	1.224061e+08	7e+07
142200	2.592848e+08	1.232715e+08	7e+07
143100	2.620549e+08	1.247959e+08	7e+07
144000	2.651956e+08	1.265242e+08	7e+07
144900	2.661027e+08	1.270234e+08	7e+07
145800	2.675268e+08	1.27807e+08	7e+07
146700	2.706781e+08	1.294999e+08	7e+07
147600	2.721644e+08	1.302959e+08	7e+07
148500	2.73385e+08	1.311024e+08	7e+07
149400	2.726819e+08	1.306345e+08	7e+07
150300	2.748573e+08	1.320822e+08	7e+07
151200	2.772195e+08	1.336542e+08	7e+07
152100	2.796697e+08	1.352847e+08	7e+07
153000	2.792302e+08	1.349923e+08	7e+07
153900	2.765713e+08	1.332228e+08	7e+07
154800	2.750111e+08	1.321846e+08	7e+07
155700	2.737147e+08	1.313218e+08	7e+07
156600	2.757692e+08	1.326891e+08	7e+07
157500	2.774393e+08	1.338005e+08	7e+07
158400	2.801201e+08	1.355845e+08	7e+07
159300	2.873057e+08	1.403664e+08	7e+07
160200	2.919188e+08	1.434096e+08	7e+07
161100	2.957327e+08	1.45916e+08	7e+07
162000	2.991956e+08	1.481892e+08	7e+07
162900	2.989224e+08	1.480111e+08	7e+07
163800	2.978238e+08	1.472902e+08	7e+07
164700	2.987333e+08	1.478878e+08	7e+07
165600	3.016854e+08	1.498129e+08	7e+07
166500	3.04543e+08	1.516764e+08	7e+07
167400	3.061133e+08	1.528079e+08	7e+07
168300	3.093903e+08	1.552037e+08	7e+07
169200	3.103549e+08	1.559088e+08	7e+07
170100	3.105651e+08	1.560625e+08	7e+07
171000	3.117399e+08	1.569213e+08	7e+07
171900	3.119625e+08	1.570841e+08	7e+07
172800	3.138545e+08	1.584673e+08	7e+07
173700	3.154126e+08	1.596064e+08	7e+07
174600	3.179847e+08	1.614868e+08	7e+07
175500	3.201117e+08	1.630418e+08	7e+07
176400	3.222386e+08	1.645967e+08	7e+07
177300	3.23739e+08	1.656844e+08	7e+07
178200	3.243648e+08	1.661287e+08	7e+07
179100	3.255929e+08	1.670006e+08	7e+07
180000	3.262659e+08	1.674785e+08	7e+07
180900	3.291825e+08	1.695493e+08	7e+07
181800	3.29454e+08	1.697421e+08	7e+07
182700	3.28474e+08	1.690463e+08	7e+07
183600	3.284858e+08	1.690546e+08	7e+07
184500	3.288282e+08	1.692978e+08	7e+07
185400	3.284504e+08	1.690295e+08	7e+07
186300	3.267972e+08	1.678558e+08	7e+07
187200	3.30198e+08	1.702703e+08	7e+07
188100	3.330791e+08	1.723159e+08	7e+07
189000	3.33516e+08	1.726261e+08	7e+07
189900	3.337049e+08	1.727602e+08	7e+07
190800	3.310836e+08	1.708991e+08	7e+07
191700	3.301389e+08	1.702284e+08	7e+07
192600	3.276002e+08	1.684259e+08	7e+07
193500	3.253449e+08	1.668246e+08	7e+07
194400	3.256755e+08	1.670593e+08	7e+07
195300	3.254157e+08	1.668749e+08	7e+07
196200	3.257464e+08	1.671096e+08	7e+07
197100	3.258054e+08	1.671515e+08	7e+07
198000	3.23432e+08	1.654664e+08	7e+07
198900	3.209031e+08	1.636204e+08	7e+07
199800	3.176385e+08	1.612337e+08	7e+07
200700	3.162164e+08	1.60194e+08	7e+07
201600	3.161051e+08	1.601126e+08	7e+07
202500	3.128776e+08	1.577531e+08	7e+07
203400	3.124695e+08	1.574547e+08	7e+07
204300	3.123211e+08	1.573463e+08	7e+07
205200	3.089699e+08	1.548963e+08	7e+07
206100	3.075107e+08	1.538295e+08	7e+07
207000	3.059031e+08	1.526542e+08	7e+07
207900	3.04648e+08	1.51745e+08	7e+07
208800	3.023893e+08	1.50272e+08	7e+07
209700	2.997944e+08	1.485797e+08	7e+07
210600	2.97488e+08	1.470695e+08	7e+07
211500	2.953535e+08	1.456667e+08	7e+07
212400	2.932082e+08	1.442569e+08	7e+07
213300	2.918864e+08	1.433882e+08	7e+07
214200	2.951693e+08	1.455457e+08	7e+07
215100	2.998679e+08	1.486277e+08	7e+07
216000	3.025259e+08	1.50361e+08	7e+07
216900	3.083887e+08	1.544714e+08	7e+07
217800	3.101199e+08	1.55737e+08	7e+07
218700	3.063607e+08	1.529887e+08	7e+07
219600	3.02715e+08	1.504844e+08	7e+07
220500	3.012547e+08	1.49532e+08	7e+07
221400	2.988909e+08	1.479905e+08	7e+07
222300	2.953644e+08	1.456739e+08	7e+07
223200	2.904887e+08	1.424697e+08	7e+07
224100	2.846029e+08	1.385677e+08	7e+07
225000	2.76e+08	1.328426e+08	7e+07
225900	2.703358e+08	1.293165e+08	7e+07
226800	2.683451e+08	1.282503e+08	7e+07
227700	2.663954e+08	1.271844e+08	7e+07
228600	2.639666e+08	1.258479e+08	7e+07
229500	2.598895e+08	1.236043e+08	7e+07
230400	2.577013e+08	1.224222e+08	7e+07
231300	2.56233e+08	1.217503e+08	7e+07
232200	2.553362e+08	1.213399e+08	7e+07
233100	2.54871e+08	1.211217e+08	7e+07
234000	2.532551e+08	1.203302e+08	7e+07
234900	2.515805e+08	1.195099e+08	7e+07
235800	2.490538e+08	1.182723e+08	7e+07
236700	2.441475e+08	1.158641e+08	7e+07
237600	2.378831e+08	1.126451e+08	7e+07
238500	2.358564e+08	1.116037e+08	7e+07
239400	2.407877e+08	1.141377e+08	7e+07
240300	2.551604e+08	1.212594e+08	7e+07
241200	2.619378e+08	1.247315e+08	7e+07
242100	2.648055e+08	1.263095e+08	7e+07
243000	2.652737e+08	1.265672e+08	7e+07
243900	2.622695e+08	1.24914e+08	7e+07
244800	2.621817e+08	1.248657e+08	7e+07
245700	2.621036e+08	1.248227e+08	7e+07
246600	2.636838e+08	1.256923e+08	7e+07
247500	2.646494e+08	1.262236e+08	7e+07
248400	2.650201e+08	1.264276e+08	7e+07
249300	2.646299e+08	1.262129e+08	7e+07
250200	2.655858e+08	1.267389e+08	7e+07
251100	2.648055e+08	1.263095e+08	7e+07
252000	2.624743e+08	1.250267e+08	7e+07
252900	2.680479e+08	1.28091e+08	7e+07
253800	2.817352e+08	1.366593e+08	7e+07
254700	2.904128e+08	1.424198e+08	7e+07
255600	2.963503e+08	1.463218e+08	7e+07
256500	2.950501e+08	1.454674e+08	7e+07
257400	2.917563e+08	1.433028e+08	7e+07
258300	2.896977e+08	1.419499e+08	7e+07
259200	2.889718e+08	1.414728e+08	7e+07
260100	2.868223e+08	1.400447e+08	7e+07
261000	2.869871e+08	1.401544e+08	7e+07
261900	2.849105e+08	1.387724e+08	7e+07
262800	2.8446e+08	1.384727e+08	7e+07
263700	2.850533e+08	1.388675e+08	7e+07
264600	2.860532e+08	1.395329e+08	7e+07
265500	2.87075e+08	1.402128e+08	7e+07
266400	2.851742e+08	1.389479e+08	7e+07
267300	2.832734e+08	1.37683e+08	7e+07
268200	2.833613e+08	1.377415e+08	7e+07
269100	2.830647e+08	1.375441e+08	7e+07
270000	2.828559e+08	1.374052e+08	7e+07
270900	2.835371e+08	1.378585e+08	7e+07
271800	2.852072e+08	1.389699e+08	7e+07
272700	2.856686e+08	1.392769e+08	7e+07
273600	2.903641e+08	1.423878e+08	7e+07
274500	2.950176e+08	1.45446e+08	7e+07
275400	2.906187e+08	1.425551e+08	7e+07
276300	2.871519e+08	1.40264e+08	7e+07
277200	2.865036e+08	1.398326e+08	7e+07
278100	2.860751e+08	1.395475e+08	7e+07
279000	2.869212e+08	1.401105e+08	7e+07
279900	2.867234e+08	1.399789e+08	7e+07
280800	2.885418e+08	1.41189e+08	7e+07
281700	2.90337e+08	1.4237e+08	7e+07
282600	2.914313e+08	1.430892e+08	7e+07
283500	2.912796e+08	1.429895e+08	7e+07
284400	2.938908e+08	1.447055e+08	7e+07
285300	2.977805e+08	1.472617e+08	7e+07
286200	3.037655e+08	1.511695e+08	7e+07
287100	3.133475e+08	1.580966e+08	7e+07
288000	3.154064e+08	1.596019e+08	7e+07
288900	3.174653e+08	1.611071e+08	7e+07
289800	3.181331e+08	1.615953e+08	7e+07
290700	3.198149e+08	1.628248e+08	7e+07
291600	3.183433e+08	1.61749e+08	7e+07
292500	3.112576e+08	1.565688e+08	7e+07
293400	3.052848e+08	1.522022e+08	7e+07
294300	3.045009e+08	1.51649e+08	7e+07
295200	3.0178e+08	1.498746e+08	7e+07
296100	3.03629e+08	1.510804e+08	7e+07
297000	3.022317e+08	1.501692e+08	7e+07
297900	3.044274e+08	1.516011e+08	7e+07
298800	3.097984e+08	1.55502e+08	7e+07
299700	3.083145e+08	1.544171e+08	7e+07
300600	3.142626e+08	1.587656e+08	7e+07
301500	3.147943e+08	1.591544e+08	7e+07
302400	3.057547e+08	1.525458e+08	7e+07
303300	3.021267e+08	1.501007e+08	7e+07
304200	3.062494e+08	1.529074e+08	7e+07
305100	3.068553e+08	1.533504e+08	7e+07
306000	3.025469e+08	1.503747e+08	7e+07
306900	3.001831e+08	1.488332e+08	7e+07
307800	3.019901e+08	1.500116e+08	7e+07
308700	3.00845e+08	1.492648e+08	7e+07
309600	3.131496e+08	1.57952e+08	7e+07
310500	3.22622e+08	1.64877e+08	7e+07
311400	3.209031e+08	1.636204e+08	7e+07
312300	3.222881e+08	1.646329e+08	7e+07
313200	3.177745e+08	1.613331e+08	7e+07
314100	3.093285e+08	1.551584e+08	7e+07
315000	3.049386e+08	1.519491e+08	7e+07
315900	3.054208e+08	1.523017e+08	7e+07
316800	3.016959e+08	1.498198e+08	7e+07
317700	2.979322e+08	1.473614e+08	7e+07
318600	2.969679e+08	1.467277e+08	7e+07
319500	2.957869e+08	1.459516e+08	7e+07
320400	2.963828e+08	1.463432e+08	7e+07
321300	2.983439e+08	1.47632e+08	7e+07
322200	2.972063e+08	1.468843e+08	7e+07
323100	2.968812e+08	1.466707e+08	7e+07
324000	2.97358e+08	1.46984e+08	7e+07
324900	2.966212e+08	1.464998e+08	7e+07
325800	2.936091e+08	1.445204e+08	7e+07
326700	2.897519e+08	1.419855e+08	7e+07
327600	2.8791e+08	1.407685e+08	7e+07
328500	2.889068e+08	1.414301e+08	7e+07
