#1
# Unit Commitment Schedule for Generation Park REF35 (nPlants=20, nDispPlants=13), File created on 12.01.2017
# Units per datacolumn:
# BK	WT	GuDTS	WW1	SKEL	GuD	GT1	GT2	GT3	OIL	GAR	BM	PS_T	PS_P	Curtailment	Import	ROW	PV	Onshore	Offshore	
double	default(17566,21)
71700	0	152.6565	0	160.1993	0	0	0	0	0	0	0	94.58364	0	-0	-125.4689	0	45.76292	0	882.623	177.6803
72300	0	134.3141	0	161.0287	0	0	0	0	0	0	0	94.06895	0	-0	-222.3463	0	45.76723	0	950.5718	177.3071
75300	0	134.3141	0	161.0287	0	0	0	0	0	0	0	94.06895	0	-0	-222.3463	0	45.76723	0	950.5718	177.3071
75900	0	125.3885	0	152.0569	0	0	0	0	0	0	0	89.4368	0	-204	-111.7379	0	45.76723	0	1018.758	176.9338
78900	0	125.3885	0	152.0569	0	0	0	0	0	0	0	89.4368	0	-204	-111.7379	0	45.76723	0	1018.758	176.9338
79500	0	123.0323	0	153.4061	0	0	0	0	0	0	0	82.43709	0	-204	-154.2261	0	45.76723	0	1086.825	176.5605
82500	0	123.0323	0	153.4061	0	0	0	0	0	0	0	82.43709	0	-204	-154.2261	0	45.76723	0	1086.825	176.5605
83100	0	130.6129	0	144.3642	0	-0	0	0	0	0	0	71.93755	0	-204	-229.0727	0	45.76723	0	1118.25	170.5881
86100	0	130.6129	0	144.3642	0	-0	0	0	0	0	0	71.93755	0	-204	-229.0727	0	45.76723	0	1118.25	170.5881
86700	0	118.4522	0	156.0301	0	0	0	0	0	0	0	68.22686	0	-0	-428.4486	0	45.76723	0	1147.066	128.0344
89700	0	118.4522	0	156.0301	0	0	0	0	0	0	0	68.22686	0	-0	-428.4486	0	45.76723	0	1147.066	128.0344
90300	0	129.6264	0	144.9291	0	0	0	0	0	0	0	70.76786	0	-0	-492.6529	0	45.77154	0	1172.917	82.12118
93300	0	129.6264	0	144.9291	0	0	0	0	0	0	0	70.76786	0	-0	-492.6529	0	45.77154	0	1172.917	82.12118
93900	0	120.5946	0	154.802	0	0	0	0	0	0	0	69.03536	0	-0	-604.5108	0	45.77154	0	1213.236	87.72034
96900	0	120.5946	0	154.802	0	0	0	0	0	0	0	69.03536	0	-0	-604.5108	0	45.77154	0	1213.236	87.72034
97500	0	143.7335	0	174.0188	0	0	0	0	0	0	0	71.34537	0	-0	-731.583	0	45.77154	0	1254.266	93.69278
100500	0	143.7335	0	174.0188	0	0	0	0	0	0	0	71.34537	0	-0	-731.583	0	45.77154	0	1254.266	93.69278
101100	0	158.7568	0	168.4803	0	0	0	0	0	0	0	81.74047	0	-0	-746.2865	0	45.77154	0	1247.27	108.9972
104100	0	158.7568	0	168.4803	0	0	0	0	0	0	0	81.74047	0	-0	-746.2865	0	45.77154	0	1247.27	108.9972
104700	0	149.1248	0	181.2831	0	0	0	0	0	0	0	101.3756	0	-0	-718.7073	0	45.77585	0	1254.978	117.2093
107700	0	149.1248	0	181.2831	0	0	0	0	0	0	0	101.3756	0	-0	-718.7073	0	45.77585	0	1254.978	117.2093
108300	0	152.53	0	185.7003	0	0	0	0	0	0	0	102.4152	0	-0	-628.4548	0	45.77585	0	1266.243	162.7492
111300	0	152.53	0	185.7003	0	0	0	0	0	0	0	102.4152	0	-0	-628.4548	0	45.77585	0	1266.243	162.7492
111900	0	154.3115	0	188.0113	0	0	0	0	0	0	0	100.1051	0	-0	-358.6232	0	45.77585	0	1218.098	169.0949
114900	0	154.3115	0	188.0113	0	0	0	0	0	0	0	100.1051	0	-0	-358.6232	0	45.77585	0	1218.098	169.0949
115500	0	153.65	0	187.1532	0	0	0	0	0	0	0	98.60362	0	-0	-249.0276	0	45.77585	0.03114587	1254.148	168.7217
