#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#;6WE_13;6WE_12;6WE_28;6WE_2
6105600;9961.591797;9966.686523;9280.898438;9034.322266
6109200;7587.846191;8107.108398;7195.574219;7491.026367
6112800;8206.493164;9321.323242;8607.696289;8735.987305
6116400;8746.806641;9418.25;9848.691406;7105.972656
6120000;11308.42969;10606.34863;11521.47656;9645.084961
6123600;8218.613281;7432.680176;8088.370117;8216.879883
6127200;10528.34863;10148.60645;10184.60742;10566.24707
6130800;7972.05127;8612.923828;7824.937988;7713.245605
6134400;7729.783203;8584.192383;7896.523438;7886.112305
6138000;9450.125977;9925.913086;10475.81055;9847.624023
6141600;9947.663086;11008.34863;11895.16016;10189.08398
6145200;6450.864258;7385.558594;7704.385742;6200.442383
6148800;6301.278809;5797.730957;6444.836426;5511.976074
6152400;5999.119629;6069.342773;6641.662109;6496.280273
6156000;8720.692383;8339.354492;8802.914063;8352.75
6159600;10072.56445;9708.678711;10067.67676;9293.158203
6163200;10463.60742;10885.2041;10453.11621;10934.75391
6166800;10206.02051;9810.768555;10498.125;10451.94824
6170400;14611.43359;14747.03418;15444.86523;15423.62695
6174000;16316.54688;16501.74609;16787.17188;16193.99219
6177600;17521.91406;17663.90625;17644.61133;18241.43359
6181200;15343.67188;16100.58691;16778.34766;16773.57227
6184800;13107.63965;14910.83691;14530.99414;15264.80273
6188400;10051.77832;10869.95508;10535.5459;10855.78906
6192000;13201.20898;13906.32813;13043.06738;13410.54492
6195600;10535.40039;12244.78125;11320.1123;11010.81445
6199200;10762.43359;12786.14063;12230.9502;12676.74219
6202800;11100.2666;12664.20313;12851.30273;12001.05078
6206400;14217.98828;15068.98926;14279.27832;13418.15039
6210000;11809.71875;11881.26367;11600.91797;11269.43066
6213600;12443.19141;13844.65332;13772.61816;13464.88281
6217200;12122.18164;11034.75;12258.13574;11479.34863
6220800;11427.93066;11161.94629;11312.31641;10708.19531
6224400;13339.69141;13600.3418;12804.93359;10599.41016
6228000;12581.48926;13194.71582;12772.3125;9855.980469
6231600;8882.850586;9668.56543;9798.077148;5976.775391
6235200;8198.109375;7516.817871;8494.145508;4218.361328
6238800;7638.700195;7302.692383;8303.070313;7842.214355
6242400;11881.7002;11195.7002;11631.43555;11353.21289
6246000;13015.53223;12192.78027;12813.44141;12190.27344
6249600;13408.49414;13382.77637;13270.83008;14029.625
6253200;12680.2334;12205.63574;12920.45801;12800.04785
6256800;16587.76758;16981.6582;18552.19141;17785.07422
6260400;18560.19141;18998.65039;18664.30469;18339.29492
6264000;21106.66992;20190.79688;20708.25586;20336.38867
6267600;18043.66602;17955.70117;18690.55078;17867.07617
6271200;15266.1416;16807.85352;16560.55469;16634.33789
6274800;13328.63379;13515.85352;12779.48828;13763.52148
6278400;12257.16309;14524.91699;13987.47754;13679.8252
6282000;11343.50781;12207.47754;11160.59766;11520.54102
6285600;10747.71875;10782.49512;11104.22656;10944.23535
6289200;10834.82715;11612.40039;12281.58105;11220.03125
6292800;11646.53027;11444.62109;11232.22266;10447.18652
6296400;7457.604004;7826.183105;7552.59082;7689.868164
6300000;12445.40234;10263.62109;12025.25684;13110.99219
6303600;11878.50391;10080.60352;10581.59375;11505.77246
6307200;11562.14844;10627.98926;11821.65039;10927.2832
6310800;13176.06445;12359.50977;13851.56445;13296.41797
6314400;13350.00879;12129.08789;13776.16211;12646.36328
6318000;9066.420898;9037.756836;9450.026367;8026.461426
6321600;7998.38916;6807.97168;7917.12793;5914.432129
6325200;6926.533203;6077.311035;7471.443359;7159.374512
6328800;10117.625;9754.392578;10171.84766;9808.871094
6332400;11683.08203;11092.4043;11500.25195;10990.53809
6336000;12236.2998;12513.07422;12181.95605;12412.52344
6339600;11282.5957;10771.17969;11607.97852;11789.94434
6343200;15655.03223;15756.88281;17133.03516;17181.08203
6346800;16935.04883;17321.42578;17928.71484;17486.35938
6350400;19056.69141;18304.5332;18287.44922;19178.54883
6354000;17193.39453;15503.9209;16064.40527;16829.19531
6357600;15905.44336;16666.875;15606.70996;17053.65039
6361200;12808.23145;14530.16797;13696.88086;14407.86133
6364800;14453.37109;15301.63965;14825.27734;14394.01953
6368400;11385.85938;12717.87109;11464.75977;11510.16016
6372000;10778.55566;12447.60156;11767.84082;12097.1582
6375600;11657.64551;13623.7959;13357.63672;12404.1416
6379200;14830.29297;15268.01172;14409.53516;13733.5459
6382800;12008.16406;12284.7832;10655.54785;11926.12305
6386400;11882.37207;11740.33398;11889.72852;12336.14746
6390000;10991.99902;10732.42871;11040.33203;10659.80957
6393600;10801.17969;11707.3877;10592.15137;9351.148438
6397200;11385.79102;12948.44531;11934.75488;12545.82031
6400800;11002.30664;10174.46875;9881.427734;11992.29883
6404400;8274.227539;7856.13916;8108.844238;6488.760254
6408000;6205.213867;5689.499512;5865.833496;4724.569824
6411600;5578.202637;5278.182129;6423.558594;6463.819824
6415200;8863.99707;8300.547852;8660.347656;8355.048828
6418800;9927.194336;9225.02832;9813.601563;9445.121094
6422400;10526.23145;10273.23145;10315.23535;10719.71289
6426000;9781.789063;9074.375977;9992.182617;9541.951172
6429600;13417.07031;13285.39355;14616.96875;14342.71191
6433200;14607.46387;15045.14453;15467.72754;15184.84277
6436800;15311.24902;15074.21875;15638.38477;15505.60254
6440400;11668.81152;13678.29688;12599.85156;12902.81055
6444000;11442.65723;14142.38477;11446.91992;12135.50781
6447600;9654.292969;10885.12891;9896.003906;9161.033203
6451200;10815.44043;10934.07031;9550.501953;9908.969727
6454800;6136.615234;8471.380859;6668.140137;7869.331543
6458400;7265.341309;9566.62207;8601.266602;9734.893555
6462000;7513.138184;9065.879883;7995.362305;8143.978516
6465600;9064.444336;10394.06934;9397.178711;9577.550781
6469200;7156.905762;6455.709961;7297.719727;7329.052734
6472800;8670.610352;8261.332031;9470.53418;9833.46875
6476400;6329.297852;6156.736328;7787.384766;6375.5625
6480000;8240.007813;6090.02002;9302.260742;6672.850098
6483600;9248.819336;8888.623047;10745.84082;8270.99707
6487200;9200.777344;9042.691406;10422.76563;9166.105469
6490800;6150.603027;5376.82666;6302.873047;5575.628418
6494400;3535.77002;2719.735107;4381.825195;2612.35376
6498000;4405.671875;3586.711914;5245.336426;4915.958008
6501600;6917.469727;5915.056152;6874.302246;6362.986816
6505200;8108.661621;7357.40918;7997.369629;7695.076172
6508800;9547.130859;9158.791016;9500.003906;9846.339844
6512400;9193.503906;8575.544922;9153.727539;8850.457031
6516000;13194.33105;14189.5;15157.42285;14425.26855
6519600;15401.23535;15113.82031;16656.67773;15398.65039
6523200;15827.64258;15576.38086;16254.10352;15344.77734
6526800;13418.39355;11358.83398;12097.76758;12415.52539
6530400;11379.04297;11317.48828;11020.09961;11066.47559
6534000;9148.208008;8912.991211;8588.514648;9288.580078
6537600;9247.277344;9350.022461;9254.90918;7369.881836
6541200;7436.050781;7753.441406;6892.456055;6709.735352
6544800;8374.785156;8989.417969;8807.59375;5276.619141
6548400;8347.790039;9376.566406;8729.085938;6937.353027
6552000;10807.78613;11083.53613;10515.12305;9162.385742
6555600;7465.054199;8881.231445;7474.04248;9190.566406
6559200;11301.53809;9826.917969;10309.49707;8188.765137
6562800;10471.25098;9505.025391;9467.227539;6291.034668
6566400;9418.899414;8840.249023;9983.330078;5968.656738
6570000;11330.42578;10475.37012;12450.16309;10082.12598
6573600;10868.28027;9630.058594;12146.60254;10575.07617
6577200;7482.299805;7040.715332;7818.821289;6146.024902
6580800;5781.348145;4777.455078;5827.059082;4571.73584
6584400;5562.781738;4553.47998;5711.224609;5634.224121
6588000;9349.584961;8560.294922;9630.307617;9111.265625
6591600;10298.6377;9498.943359;10555.4873;10195.89258
6595200;10420.5957;10740.09766;11037.26563;10496.27148
6598800;9938.210938;9348.358398;10341.78711;9381.09082
6602400;13702.38574;15057.06641;15950.47754;15078.55469
6606000;15878.63281;16633.68359;17535.74023;15840.12695
6609600;17361.81055;16121.07227;17004.90234;17282.58398
6613200;14530.51074;12337.82129;13630.03125;13739.65527
6616800;12253.54199;12626.35742;10802.99121;14136.92578
6620400;8760.882813;8932.120117;7644.03418;9614.586914
6624000;9936.976563;10399.61816;11036.89648;9568.433594
6627600;6837.709961;7969.209473;8889.004883;7678.01709
6631200;8951.998047;8485.958008;9482.657227;7439.793945
6634800;7662.442383;7367.374023;9622.700195;10213.42188
6638400;11813.48242;11792.04004;12797.69922;10411.89355
6642000;9253.105469;7615.882324;9072.617188;7679.35498
6645600;12493.18555;11201.29492;11970.00977;10236.29492
6649200;11367.2959;7484.37793;9068.644531;9513.582031
6652800;9773.24707;8837.004883;8712.990234;9508.408203
6656400;10928.73242;10152.77148;11059.80176;10260.26855
6660000;10264.07715;9017.986328;9807.654297;9209.614258
6663600;7207.668945;6114.928711;6715.675781;4660.961914
6667200;4999.599609;4010.497559;5588.848145;3542.179199
6670800;5638.776855;5807.069824;6342.328125;6121.67334
6674400;9683.021484;9329.283203;9540.077148;9110.431641
6678000;11819.79688;11684.55664;11725.98242;11363.41406
6681600;13241.59668;13355.24316;12995.06055;13341.6084
6685200;12273.33594;12343.25684;12447.78711;12458.55762
6688800;16322.29297;17159.5332;18244.00586;17587.09375
6692400;19043.55664;18655.22656;19695.39063;17697.23438
6696000;20630.98828;19870.5332;20281.72656;20547.91016
6699600;18890.58594;18072.38672;19079.0293;18432.02344
6703200;16006.27148;18661.84961;17237.625;18764.08008
6706800;15232.00879;16713.14063;15680.60742;15893.42773
6710400;14931.33887;18034.54102;16852.94727;17439.23438
6714000;13667.30762;16199.3252;15087.27344;15534.69922
6717600;12503.53906;14594.78613;12720.85156;14673.51074
6721200;11797.45801;14378.38086;13807.49512;12834.46094
6724800;18657.27734;18903.34375;18203.84766;17624.1543
6728400;15434.36133;15230.75488;15061.52832;15376.83594
6732000;13639.6543;15892.52637;14953.95703;16559.875
6735600;14742.38867;11796.2832;13714.09766;14042.09473
6739200;14961.66699;12753.40234;13050.85645;13541.42285
6742800;17424.95508;13632.95117;15645.12207;16356.57129
6746400;15773.55176;16847.05664;16254.39844;14857.91895
6750000;13023.91602;13707.07813;13436.46387;13357.58496
6753600;13322.41992;12784.05762;13639.63184;12153.15039
6757200;10862.25195;10742.90234;11774.09668;11331.69629
6760800;16698.69336;16781.63477;16847.43945;16348.68164
6764400;18349.27148;18266.08594;18439.19531;18010.96484
6768000;19577.39648;20584.56836;19318.46875;20174.69727
6771600;19540.56055;19397.07617;19436.80469;19964.39648
6775200;24160.33398;25707.84961;26944.64258;26062.16602
6778800;26690.41797;26636.16406;27951.00195;25764.71484
6782400;29255.45313;27525.47266;28224.79688;28472.56445
6786000;25013.39258;24501.6582;24034.13867;25197.50195
6789600;21442.0332;21838.42773;20776.76563;21682.7793
6793200;14523.74414;16547.15234;16136.02637;17172.79102
6796800;12172.02344;12601.54004;13156.93066;12621.83691
6800400;10122.7959;11509.37891;10568.0625;11302.14258
6804000;10968.37793;14065.24219;12566.36035;13123.31348
6807600;13630.31348;15568.33887;16229.35645;14385.43945
6811200;17464.97656;18284.42969;17678.18359;16262.76172
6814800;14622.0957;16175.43945;15771.40527;14870.41406
6818400;16898.34375;16768.4082;16660.10742;16235.39941
6822000;15594.1377;14797.49414;14398.43457;14116.51367
6825600;14498.61914;14565.8125;13204.7793;14031.16992
6829200;14544.22266;14691.60352;14451.49512;15341.88574
6832800;14033.09277;14618.88574;15257.50195;15483.1416
6836400;11344.21973;11183.78711;11034.23047;9395.06543
6840000;9739.862305;9784.948242;10020.32715;8795.996094
6843600;7790.690918;7558.074219;9332.766602;9260.571289
6847200;12771.00098;12482.70703;12922.78906;12301.72656
6850800;14480.32324;14468.64648;14415.02051;14194.26074
6854400;15602.53418;15712.9834;14957.14453;15525.72852
6858000;15100.99414;15071.05762;15187.55859;15114.625
6861600;19935.26172;21115.13672;22066.88672;21064.92969
6865200;21208.81641;22723.74219;22863.05859;21859.4082
6868800;22054.11914;23619.77344;23781.16406;24266.7793
6872400;20699.76172;20902.20898;21591.12305;21855.42969
6876000;18745.33398;21938.16992;19191.10742;22094.24219
6879600;16897.08594;18174.66016;15934.63477;19516.33008
6883200;19059.4668;20404.83398;18841.47852;20297.78125
6886800;16946.33984;17718.86523;16973.24023;17882.58789
6890400;17170.15039;18910.52148;17536.4375;18884.63281
6894000;18126.14063;19949.42969;20157.03516;18074.69727
6897600;21261.45508;21201.11523;20265.18555;18487.75977
6901200;17324.08594;17323.05664;16953.36914;16774.61523
6904800;19565.59961;19066.86133;17817.96289;19563.13086
6908400;16634.63086;17016.02734;16643.48828;17380.63281
6912000;16800.13086;16070.39063;16454.62695;16798.50781
6915600;16233.57031;16744.88281;14963.10742;16186.6709
6919200;15198.31934;13798.36035;13598.85254;15003.12793
6922800;10847.7207;9697.020508;10000.41504;10185.02539
6926400;8269.708008;8105.088379;7967.080078;8544.662109
6930000;7748.603027;7593.411133;8587.847656;8459.362305
6933600;11601.64063;11524.86133;11055.58887;11217.02344
6937200;12775.56641;12679.20898;12596.21191;12420.00977
6940800;13087.34375;13261.64258;12946.80762;13309.75781
6944400;12515.32422;12045.3584;12615.10938;12658.87695
6948000;16339.32813;17287.24609;18044.49414;17277.26172
6951600;17757.65039;18223.29102;19318.94727;17399.36523
6955200;18877.60938;18174.3457;17858.34766;19680.55078
6958800;16765.49414;14874.50391;16219.91797;16589.76172
6962400;13743.35938;14459.29688;14356.66992;16483.73438
6966000;12213.10742;12547.85254;11272.69531;13082.25195
6969600;12588.43945;13364.51563;11759.66406;14309.80469
6973200;9072.491211;10168.79492;9004.392578;10501.69531
6976800;9967.177734;11105.02051;9950.566406;10304.67676
6980400;10642.25391;12355.04492;12030.05469;10632.40527
6984000;16397.92383;15201.94824;15252.71484;14259.51855
6987600;13723.96973;13214.83984;12821.3291;12753.4375
6991200;14859.10254;14695.00195;16116.49902;12316.78027
6994800;14113.3584;13855.80078;15149.23242;11192.87598
6998400;14859.96289;12789.68262;14065.17676;11563.29102
7002000;13691.75391;14835.05469;15555.0166;12454.28711
7005600;13577.90527;14426.96582;15963.98438;12983.14258
7009200;9852.869141;10287.89063;10707.35059;9225.904297
7012800;8270.65625;7284.432617;7816.201172;6620.633789
7016400;6395.881836;6152.116211;7654.858887;7387.450195
7020000;10987.75195;9783.683594;11173.12402;10744.45117
7023600;12542.60156;12199.99805;12325.67969;12050.07227
7027200;13086.27832;13269.47266;12953.79492;12605.77832
7030800;12637.9707;12299.05664;12548.25488;11880.3877
7034400;16694.49805;17470.52344;18429.23633;17863.85547
7038000;19063.25977;19406.55859;20079.21875;18980.60938
7041600;20255.66797;19721.36133;18024.44141;20203.78906
7045200;17669.36328;16914.20898;17487.49219;17359.33203
7048800;15008.97363;16312.7002;15535.3623;13695.125
7052400;13604.01855;14818.80078;12844.26855;12253.92773
7056000;14512.69336;16270.96973;14529.53613;13181.52441
7059600;11623.91992;12825.97363;13009.1416;12093.84277
7063200;13895.51465;12490.80664;13980.51465;10633.09375
7066800;12516.9541;14610.72656;14011.55762;12971.05273
7070400;16048.5127;17965.07031;15135.38379;15799.43457
7074000;13785.9248;14360.21777;13606.31836;14101.29297
7077600;15850.79883;14492.59668;14380.91699;17543.48242
7081200;14862.75488;12748.15137;14086.34375;15264.67969
7084800;15544.77051;14639.96289;15202.68164;13509.01758
7088400;15692.74512;15825.75098;14980.90039;15733.97754
7092000;15769.01563;14919.35547;14559.11914;15167.94629
7095600;11433.02246;10725.96875;9895.601563;10635.87207
7099200;9379.396484;8752.449219;9677.691406;8343.573242
7102800;7946.471191;8012.988281;8689.486328;7883.270996
7106400;12121.9541;11545.25293;11429.55176;11683.96484
7110000;13121.41699;12474.10938;12852.62891;12806.75391
7113600;13640.2041;13582.97656;13614.62793;14001.51855
7117200;12597.04297;12390.18457;13030.9209;13105.27832
7120800;17179.54102;17960.72852;19454.88672;18801.54492
7124400;19250.56641;19909.38086;21108.43359;19071.70508
7128000;20526.39258;19281.8457;20754.22461;20562.00781
7131600;17820.85938;16537.15039;18124.49219;16309.20898
7135200;13384.34375;15409.37988;14533.76465;15268.5459
7138800;12048.95703;13751.24414;12345.17285;12871.06641
7142400;10957.76172;14520.07324;13576.77051;12259.11328
7146000;9841.836914;12228.55371;9724.448242;11130.54102
7149600;10151.86816;13896.4248;11093.79004;11074.96582
7153200;11429.56934;14791.14258;13765.9502;11970.13574
7156800;14098.74023;15581.63086;15688.33105;14290.65332
7160400;12606.81543;12574.22168;12929.77246;11228.96777
7164000;13700.43945;11771.52148;14977.18262;13247.03223
7167600;12688.62012;10171.40137;12217.41406;11470.01953
7171200;11133.5127;9945.900391;10428.43164;10060.11816
7174800;13014.93359;12920.51953;13889.43945;12137.75488
7178400;11818.375;12515.54492;13802.37207;12629.83008
7182000;9350.098633;9008.882813;9105.955078;8044.302734
7185600;6297.044434;6811.850098;7159.314941;6136.14209
7189200;6379.479492;6573.704102;8169.790039;7183.794922
7192800;10414.32324;10048.41309;9805.793945;10261.33105
7196400;12139.01465;11024.24902;11850.56836;11596.90137
7200000;12488.90332;11832.30664;12406.61816;13027.64746
7203600;11907.97266;11454.55566;12338.61328;11864.85059
7207200;15956.52832;16992.14063;18231.81445;17491.51563
7210800;18308.38281;18598.26953;19944.7793;18396.67188
7214400;19136.95117;18826.81055;19877.08398;18440.47656
7218000;15286.68359;13764.16504;16886.30859;13455.82227
7221600;12598.17871;15300.48047;14690.18457;15761.05957
7225200;13053.99414;13103.49609;12537.53809;13336.4502
7228800;13736.60742;14630.95605;13497.67969;13155.55762
7232400;6075.918945;10249.17969;10313.12988;10927.72266
7236000;8291.912109;13092.3252;11568.37402;12391.05762
7239600;11824.5166;13366.08984;13927.74609;12766.36133
7243200;14855.21777;15314.96582;15070.17383;14442.10254
7246800;11201.78906;11545.53223;12614.1543;12915.18457
7250400;12166.01172;14091.88867;13613.65723;15597.02246
7254000;12978.02637;11846.54004;13179.85059;13866.85449
7257600;11916.54199;12097.29883;11800.21191;12820.35547
7261200;11357.93945;12502.35449;13607.29492;14462.1377
7264800;12125.29492;12744.2627;13266.64063;13865.21191
7268400;8834.125977;8906.966797;8489.452148;8819.351563
7272000;6625.824707;7325.560547;7549.253418;6806.088867
7275600;5567.624512;6745.049805;7887.618164;7488.450195
7279200;10885.36035;10389.52734;10647.16992;10767.90039
7282800;12550.71777;11963.70898;12313.57617;11857.03809
7286400;13160.23242;13410.68457;13461.36719;13591.6377
7290000;12560.41699;12807.91699;13159.73438;12950.50586
7293600;17259.61523;18457.20508;19588.38672;18605.12109
7297200;20151.82031;20374.44141;21981.61133;19659.55078
7300800;20672.19922;20975.18555;21666.93945;21030.94531
7304400;17137.95898;16843.12305;17971.07422;17574.16992
7308000;13665.62793;13764.85156;13955.0166;14027.81152
7311600;8007.559082;9609.458984;8924.746094;9031.896484
7315200;6932.791504;7954.952148;6657.82959;6737.472656
7318800;2377.456055;3705.735352;2454.849121;3121.993408
7322400;3536.22998;4356.719727;3278.10498;4241.982422
7326000;3564.235352;5758.833008;4880.653809;4006.581787
7329600;6325.150879;8180.879883;7670.300781;6406.941895
7333200;6049.338867;4766.512695;6251.749512;7437.308594
7336800;7019.431152;6928.178711;6026.069336;8304.355469
7340400;7020.670898;5641.126465;6531.979492;6648.729004
7344000;6383.241699;5822.482422;5258.671875;5654.750488
7347600;4428.423828;7089.963379;5871.180664;6512.40332
7351200;5012.558105;6071.975586;6803.196777;6608.215332
7354800;2745.589355;3515.925049;3359.053467;2918.890137
7358400;1441.405273;598.1538696;2557.142334;781.3336182
7362000;2612.734619;2734.563965;3213.922363;2954.599609
7365600;3804.067871;3812.292725;4286.172852;4138.929688
7369200;4902.374512;4849.816406;5076.818848;4811.972656
7372800;5809.026855;5922.476074;5740.663086;5977.514648
7376400;5121.36084;5058.041504;5150.050781;5242.318359
7380000;9131.056641;9494.208008;10220.50586;9729.041016
7383600;11019.45313;11198.62402;9803.982422;11619.22461
7387200;12052.02637;11276.47363;11732.45996;11823.23242
7390800;8971.722656;8550.986328;9189.87793;9107.772461
7394400;8478.117188;8181.542969;7349.881348;8196.858398
7398000;4783.734863;6091.067871;4928.685547;6674.620605
7401600;3310.85498;5367.663086;5039.697266;5270.61377
7405200;1200.71814;667.3599854;931.6641846;908.0101929
7408800;780.3120728;135.1596069;756.6436768;417.4589844
7412400;0;0;31.51439857;107.424118
7416000;0;0;0;0
7419600;0;0;0;0
7423200;0;0;294.7893982;742.9415894
7426800;0;112.216507;198.2841187;411.0631714
7430400;626.8553467;144.9443207;406.1928406;877.105835
7434000;1494.67041;1996.515625;1411.157227;2247.032715
7437600;1786.375;806.5077515;1408.069214;1987.391724
7441200;650.1513672;833.8743896;0;591.6185303
7444800;323.8834839;0;285.2244873;0
7448400;438.6564026;349.6656799;347.2018433;0
7452000;352.7059937;683.5227051;457.4674988;341.8435669
7455600;1371.315796;689.2207642;490.088562;1581.63147
7459200;2290.099854;2343.141113;2293.01123;2478.335449
7462800;1986.445313;2000.053589;1842.17334;2009.22937
7466400;8489.208008;8907.630859;9816.438477;9357.994141
7470000;10274.06641;10823.99219;9577.62207;10477.47754
7473600;12304.97949;11854.59473;11504.18848;11551.22559
7477200;10183.31055;10628.32129;10883.80762;10532.52441
7480800;8045.837891;10952.71582;9938.039063;11001.57422
7484400;7913.320313;9164.919922;7511.666016;8750.529297
7488000;10249.26367;11144.91992;9401.303711;10909.23145
7491600;4220.083984;4630.948242;3177.966064;4331.047363
7495200;3848.231445;4118.743652;2915.372803;3223.52832
7498800;3922.38623;6326.408203;5514.193359;5710.643066
7502400;8021.813477;9187.792969;8086.649902;8432.182617
7506000;5284.429688;5630.58252;4449.375488;5305.070313
7509600;8882.193359;8563.445313;7596.005859;9312.268555
7513200;6526.632813;6132.335449;6027.683105;6727.165527
7516800;7237.348145;7622.638184;4947.047363;8124.694824
7520400;9057.386719;9811.899414;6920.620605;10884.40527
7524000;8227.166016;8738.454102;8928.293945;9976.389648
7527600;6094.179199;5074.94043;6500.186035;6731.188477
7531200;4407.102051;5628.391602;4088.311279;4600.743652
7534800;5504.708984;5662.288086;5986.513184;6033.696777
7538400;8811.306641;8416.383789;8682.986328;8374.170898
7542000;10216.06641;9881.294922;10170.70313;9754.792969
7545600;10779.00879;11348.41504;10901.05469;11464.98438
7549200;10738.03418;9978.507813;10663.03125;10478.81934
7552800;14837.14941;15877.83008;17216.71484;16431.40625
7556400;16831.29297;16977.20508;15824.50684;17723.49805
7560000;18685.5918;17943.47852;18989.31641;18109.25391
7563600;15917.36621;14668.14063;15894.65918;14313.35547
7567200;12939.66309;14064.75;13048.75586;12401.26758
7570800;8823.865234;9059.923828;7833.992676;7778.314453
7574400;9050.155273;8273.445313;7907.605957;8123.095703
7578000;5804.894043;7368.597656;6698.721191;6504.016602
7581600;10158.91309;10637.94824;9979.032227;9773.050781
7585200;8847.795898;11195.0957;10023.21582;9300.741211
7588800;11402.28418;11403.11426;10557.99414;10157.04883
7592400;11982.26758;11745.1875;11462.00293;11322.3916
7596000;13482.41992;12844.82031;13107.04199;13725.31934
7599600;11673.70898;10392.37207;11813.37695;10924.39648
7603200;10790.70117;10247.2207;10041.13184;10399.00781
7606800;11550.33984;11601.83008;11103.27441;12447.46582
7610400;12235.11621;11156.68066;11771.45117;11121.46973
7614000;8411.376953;9055.850586;7071.076172;7070.001953
7617600;6619.249512;6909.140625;5672.827148;5287.062988
7621200;6275.473145;6362.976074;6288.612793;6530.723633
7624800;9069.115234;8920.648438;9320.332031;9045.59375
7628400;10495.86816;10229.89746;10561.42676;10230.43066
7632000;11139.73438;11208.85449;11295.99316;11337.27637
7635600;10534.10645;10455.3584;10735.87891;10563.83691
7639200;14649.77246;15024.62988;16095.50586;15910.32227
7642800;16763.38477;16159.6875;17105.33984;16773.46094
7646400;18171.0957;17748.76758;16058.53516;17799.0957
7650000;15182.28125;14831.76074;13685.03223;14337.49512
7653600;14156.35059;14723.61035;13814.2959;14591.31543
7657200;12491.01172;12879.10352;12323.95313;12575.66602
7660800;12384.58301;13964.43262;13008.93164;12054.88184
7664400;9003.791016;9189.938477;8856.320313;9060.960938
7668000;10031.47168;9959.788086;10042.79785;10391.20898
7671600;9742.197266;8842.337891;9641.933594;10747.37305
7675200;11364.90234;10397.56738;8697.056641;11949.39746
7678800;9502.569336;8217.269531;9457.987305;8830.741211
7682400;9346.700195;8705.265625;10506.72559;8542.382813
7686000;8607.161133;6394.019531;7957.016602;7519.006348
7689600;9488.25;6360.398438;9155.12207;7205.213867
7693200;10699.94531;10272.63965;8753.900391;9172.393555
7696800;10226.6709;9216.764648;10071.18652;8139.890137
7700400;6129.815918;7023.66748;6343.154297;6069.373047
7704000;4713.698242;5200.475586;5429.229004;3942.553955
7707600;4995.66748;5668.287109;6410.058594;5439.80127
7711200;8762.77832;9047.149414;8759.333984;8813.450195
7714800;10458.77539;10472.23828;10548.24414;10088.43066
7718400;11924.86816;12225.70996;11750.44141;12769.02051
7722000;11638.47363;10800.68359;11882.80664;11283.35645
7725600;16207.64746;17803.11914;18676.4375;17699.80273
7729200;19322.1543;19802.63281;21109.14063;19092.32422
7732800;21268.2207;19967.74219;20843.7168;20234.22266
7736400;15186.74609;13189.86426;13727.6377;15007.37012
7740000;9209.124023;7631.762207;8357.178711;8628.624023
7743600;4758.268066;3420.724121;2710.578857;3676.831543
7747200;2480.641357;1388.290161;934.3198853;1743.969482
7750800;675.9191895;34.00107193;0;0
7754400;137.9828186;0;0;0
7758000;0;0;0;0
7761600;0;0;0;0
7765200;0;0;0;0
7768800;0;0;0;0
7772400;0;0;0;0
7776000;329.8590393;0;0;0
7779600;1613.128418;2066.587646;1272.345947;0
7783200;2740.592285;1437.84314;1998.792725;1699.63501
7786800;863.3400269;796.8771362;326.8187256;0
7790400;453.1289978;175.7563629;0;160.6549377
7794000;700.6123047;1201.807983;1019.698975;378.2948608
7797600;1911.095337;2173.737793;1978.733276;1925.977051
7801200;4871.880859;4428.817871;3516.834717;3587.649414
7804800;5496.270508;5613.72998;4929.130371;5329.08252
7808400;5461.576172;5063.206543;5330.405273;5341.125
7812000;9981.550781;10883.79492;11692.51563;10861.77148
7815600;13074.95703;13001.07422;13399.07617;12278.8457
7819200;15638.27832;13546.14551;14918.58203;13688.13477
7822800;8793.97168;7789.040039;8967.008789;8774.923828
7826400;4873.337891;5017.209473;4045.044922;4525.772949
7830000;1134.457031;718.2720337;566.3557739;405.0866699
7833600;980.0754395;381.88974;277.5455322;0
7837200;0;0;0;0
7840800;0;0;0;0
7844400;0;0;0;0
7848000;0;0;0;0
7851600;0;0;0;0
7855200;0;0;0;0
7858800;0;0;0;0
7862400;0;0;0;0
7866000;0;0;0;0
7869600;887.6016235;0;0;0
7873200;218.6040344;0;0;0
7876800;0;0;0;0
7880400;0;627.6861572;0;0
7884000;938.4099731;628.1951294;473.1987;0
7887600;1879.9375;3489.006836;884.1627808;2764.778564
7891200;3813.290283;2991.193848;2401.058105;3924.864746
7894800;3931.477295;2748.569824;2902.927002;3338.146729
7898400;8460.394531;8768.49707;9730.005859;8820.205078
7902000;10441.94141;10056.88672;10137.6084;9743.456055
7905600;11513.75488;11303.01758;11162.17383;11702.86621
7909200;9624.225586;9064.231445;9532.352539;8948.899414
7912800;5550.245117;6703.585449;5976.675781;6563.865723
7916400;2363.802734;2276.850342;1893.019531;2158.842773
7920000;1192.314575;616.4916992;1102.755859;1173.676392
7923600;8.187554359;0;0;47.10948563
7927200;0;0;0;0
7930800;0;0;0;0
7934400;0;0;0;0
