#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";0;0;0;0
#;6WE_6;6WE_22;6WE_21;6WE_7
double default(8761,5);;;;
0;0;0;0;0
3600;8481.105347;328.5706635;686.1315994;8273.452393
7200;8386.131775;388.6927223;1193.233063;8233.983337
10800;12737.37659;1250.04203;2107.503296;12576.76294
14400;12870.34534;1737.160072;2330.608521;13538.12036
18000;4497.411621;580.5186157;362.2087402;7164.366699
21600;8111.428711;387.5762634;462.8815308;9767.416992
25200;11603.64648;489.3941956;1867.824829;10347.20313
28800;11627.5752;1825.624146;2926.751953;12699.92188
32400;12277.95703;2351.487793;1247.685303;12442.83789
36000;16361.52734;4386.719727;8414.455078;15473.70996
39600;15333.63281;1928.481934;4739.727051;15655.79297
43200;19138.77148;4496.814941;6397.902344;20196.69141
46800;15970.10254;3069.142822;3978.57251;17944.91406
50400;16531.51367;3205.461426;3999.347412;16823.61914
54000;14508.08887;1995.806396;2673.782471;15981.1543
57600;13818.49609;2414.88501;3018.876953;17115.53125
61200;11366.9668;999.7057495;2292.647461;15660.13281
64800;12973.44141;1778.38208;2567.060059;16344.20215
68400;13920.03711;2224.392578;3489.181396;16798.28711
72000;21010.71094;3518.721436;3799.547852;19388.46484
75600;16319.12109;1952.995972;2276.433105;17412.95313
79200;18561.74023;1970.294922;4733.180176;18217.01172
82800;18435.44727;1761.723267;3228.423828;16880.89063
86400;18211.55469;118.9543457;1880.67749;17351.27734
90000;18811.91211;2439.063477;2862.961182;18739.33203
93600;21264.42578;987.3271484;3723.224121;17402.37695
97200;13228.49316;1561.103149;1221.377075;14659.20117
100800;13789.93164;629.1317749;1174.783203;14959.16797
104400;10862.05469;1624.246216;1097.170776;14514.84961
108000;15560.65234;1998.178467;2071.079834;17668.375
111600;17977.55664;2228.363037;2951.199951;17422.77539
115200;17675.21484;3170.766602;3782.209229;19275.99219
118800;18261.7207;3306.402832;2602.846436;17946.6582
122400;22406.22266;5947.996582;9793.979492;21552.95703
126000;22149.1543;3619.592773;4875.149414;21173.01953
129600;25595.32031;4239.352539;7551.12793;25203.67773
133200;22546.90039;3755.8396;5549.469238;23648.08594
136800;22407.24414;4906.416016;5563.109375;22068.51172
140400;19709.86523;3747.822998;3403.837646;20363.07031
144000;18704.39648;4108.720215;4180.865234;21556.07422
147600;16827.1582;1630.172607;2230.678223;19005.29688
151200;18487.6582;2831.59082;3042.787598;20319.31445
154800;19210.89063;2633.49585;4385.889648;20544.78516
158400;24932.125;3555.450439;4325.285156;23280.00977
162000;20150.41602;2669.292725;3084.175049;20544.91016
165600;22921.29883;3012.906494;6401.050293;21212.73828
169200;21136.77148;2707.426514;2156.644287;20098.88477
172800;18472.57617;985.7352905;1995.763062;18482.83008
176400;19149.24414;1262.413086;2358.359619;20276.29492
180000;20010.93359;1115.207764;2358.304688;18283.90234
183600;13335.17383;1004.699646;247.8023987;15740.19531
187200;14757.57324;454.9710388;0;16022.36426
190800;10933.92188;1510.725342;630.9921875;14681.82617
194400;16230.79199;2080.269287;1764.047241;18077.23438
198000;18567.25195;1720.375;2981.142578;18068.38672
201600;17822.09766;3680.933105;4176.540527;19356.60156
205200;18565.47461;3434.354492;2500.47168;18854.15039
208800;22795.42578;6162.768066;10001.13672;21895.67383
212400;22696.75195;3190.787109;5594.640137;21446.55469
216000;25904.58594;4413.509277;6883.359863;25678.9375
219600;23861.87891;3280.689941;4539.055664;24345.125
223200;21985.61719;4065.571289;5092.283203;22786.10547
226800;19183.09375;3299.832764;3339.406738;21173.82031
230400;20041.33398;4522.628418;3914.762451;21971.5332
234000;16514.91406;2791.031982;2758.414795;19748.17383
237600;18085.38281;2958.475098;3503.473389;20954.35742
241200;17819.5957;1288.825684;4202.529785;21042.58398
244800;25077.93359;2833.55249;4608.436035;22107.38477
248400;20311.89258;1599.603394;2925.803711;19879.24609
252000;23438.43945;2834.048828;5366.766113;20958.64648
255600;22579.55859;2037.091187;2330.7854;20627.64453
259200;20534.9082;1017.05072;2553.373291;17955.08008
262800;21017.96875;2834.916748;4781;22784.41602
266400;23772.05273;2838.638672;3737.505127;21363.20313
270000;17581.59766;2687.385986;1236.416382;18473.04883
273600;18119.91016;1311.36853;1884.765259;19511.94727
277200;13180.71387;2396.347168;1667.536011;17462.23438
280800;19505.97656;3225.271729;3125.140381;22105.42383
284400;21453.94531;3581.472412;4078.50708;22382.08008
288000;22278.42383;5032.077148;5945.509766;24156.95508
291600;23376.10742;4990.821777;3392.855469;23703.18555
295200;28056.13867;7416.451172;11830.0127;27557.74805
298800;27669.22266;3656.205566;6939.38623;26857.375
302400;33354.22656;6090.972168;9199.402344;31698.63477
306000;29953.63281;5636.483887;7015.640625;29850.85156
309600;28359.95117;6963.375;6717.916504;28730.20898
313200;24488.42578;3744.30249;3471.460449;26294.74805
316800;24867.67969;2033.310303;2180.831299;25261.47852
320400;17746.33203;172.3773193;496.3057251;20868.68945
324000;17966.00391;0;64.16680908;20762.81836
327600;16318.14746;0;0;19112.84375
331200;24774.21289;0;680.1425781;22583.68359
334800;19492.35547;290.3835449;972.6968994;21644.68164
338400;24728.08789;1686.38501;2045.55957;24608.12891
342000;22131.41602;667.5443726;2297.102295;23920.47266
345600;22865.60352;709.4793091;2312.765137;22987.73633
349200;24518.86328;3109.176514;4624.602539;26080
352800;25361.56445;2812.627441;3682.316162;23220.79688
356400;16065.5957;2159.1875;897.6268311;20698.98633
360000;18356.73633;741.3804932;1575.742188;21433.97852
363600;14281.8291;1977.435791;1408.49939;18829.53125
367200;21671.84375;2116.031494;3109.341553;23552.8418
370800;24656.41797;2595.133789;3820.980225;23243.03125
374400;23925.8418;4594.344727;6179.651367;25328.82617
378000;24449.36328;4024.131836;3647.415283;24843.83398
381600;29764.32031;7756.56543;11808.45898;28490.19336
385200;31365.98438;6084.201172;7099.76416;28509.52539
388800;31661.10547;4760.918457;9415.485352;33431.34766
392400;29395.0625;4602.23291;6976.110352;31553.85352
396000;29535.41797;6156.215332;7122.919434;30804.53711
399600;26350.13867;3699.602539;2843.111572;28322.76563
403200;26562.08398;2997.105469;2846.757568;27874.17188
406800;22222.00977;480.7156982;995.803894;23593.66992
