#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";0;0;0;0
#;6WE_5;6WE_30;6WE_25;6WE_31
double default(8761,5);;;;
0;0;0;0;0
3600;9422.853516;447.8318901;159.4762211;248.3701019
7200;9654.523132;665.6138;381.2810249;512.8129807
10800;14110.8938;1488.267128;1595.697845;1455.937981
14400;13509.63306;1678.978065;1590.566864;1568.586784
18000;4937.408203;780.746582;0;0
21600;8834.695313;577.8588867;0;0
25200;11117.53418;612.0808716;1722.986816;502.9098816
28800;13485.30957;1843.561401;2004.199097;1610.897705
32400;12019.0332;1796.403564;1281.455933;1222.643433
36000;20797.26367;4132.423828;2363.657471;1875.234741
39600;18006.94922;3566.931152;5101.076172;3616.864502
43200;20563.61914;2527.263916;3058.685547;2646.784668
46800;18002.85352;1443.087402;2818.773193;1751.938721
50400;18393.73047;1732.19873;2934.650146;1888.812256
54000;16262.4375;2045.265503;1965.462158;2222.746338
57600;17056.53906;1322.88208;2987.935303;1694.943115
61200;15037.03613;814.7888184;1526.756104;772.4620361
64800;16079.01465;1155.217896;2165.872314;1309.330811
68400;17697.02539;1855.838379;3713.400146;3951.669434
72000;19755.53711;2668.334717;4100.877441;3649.912598
75600;17806.95117;1741.220093;1838.648193;1113.062134
79200;20468.94141;2710.231689;2469.007324;655.7303467
82800;18718.30859;1315.059937;953.3486938;908.9807129
86400;18643.29297;839.2070313;1062.268188;307.9783325
90000;19586.50195;1160.264282;1011.516235;1654.515015
93600;19829.49609;1094.103882;2300.629639;1622.71936
97200;13237.625;1200.958984;1479.069214;1797.071899
100800;15073.20605;1199.552979;1927.807373;0
104400;10765.90527;1831.666016;1502.536255;459.4325867
108000;16751.10156;1484.718872;2258.090576;1352.111206
111600;17803.61328;1588.361328;2912.48877;1495.376343
115200;19843.52539;2834.172607;3226.630371;2642.936279
118800;17733.47266;2886.044922;2453.120361;2443.78833
122400;27273.24414;5753.89502;4093.784424;5334.251953
126000;22942.98242;4833.253418;5746.526855;5212.262695
129600;26030.5293;3600.905029;3669.461426;3900.581787
133200;24177.36328;1951.994873;3719.201904;2254.16748
136800;24213.97852;4148.785156;3689.447266;3090.508301
140400;21606.0957;3313.770264;2782.599854;1461.427368
144000;22532.88086;3013.299316;3851.283447;2297.087891
147600;19440.91406;2086.98999;1898.170532;1774.178711
151200;20505.80273;2412.487793;2971.670654;2276.754883
154800;20798.75;2964.747803;3771.842773;4171.651367
158400;22768.93555;3801.713379;4576.722656;4417.800293
162000;21343.13477;2905.316162;2593.326172;2172.542236
165600;24335.69141;3331.148193;2660.981934;3157.872559
169200;20137.67773;2009.624634;1241.883789;1448.243164
172800;17390.75781;1064.439819;982.326416;1382.149414
176400;19883.40234;1280.489136;836.3225098;815.72229
180000;21626.28711;1083.415649;2203.580078;1049.924194
183600;12685.06836;552.0344849;507.8169861;691.3254395
187200;14610.38184;931.9642944;1620.592529;0
190800;11023.95313;1534.323242;935.9971313;257.3917847
194400;17062.21484;1544.648315;2284.852295;998.1487427
198000;18285.95898;2734.204102;3011.913574;1695.24585
201600;19745.32617;2467.821289;3321.643311;2536.924316
