#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";0;0;0;0
#;6WE_17;6WE_3;6WE_23;6WE_4
double default(8761,5);;;;
0;0;0;0;0
3600;437.5695915;8775.077332;306.5167542;8647.771423
7200;701.6847382;8708.644165;724.4664383;8502.415039
10800;1592.918411;13288.55023;1557.989143;13200.19666
14400;2449.704544;13526.41449;2357.869514;13519.55505
18000;794.5432129;5365.575684;0;5375.601563
21600;859.769043;8973.327148;749.0023804;8804.511719
25200;947.4026489;10411.71289;1904.822876;10822.73633
28800;1277.436523;13269.56348;1486.621826;12237.34082
32400;1085.356445;11009.5498;1649.554443;12231.82031
36000;3903.608643;16522.72266;4881.342773;16268.80566
39600;3723.614746;17371.32422;3982.026611;16797.39258
43200;4974.149414;20158.70313;5596.268066;20703.04492
46800;3213.301514;17415.21875;6163.556152;20633.91992
50400;3479.68042;17819.94922;3354.814209;17656.9375
54000;2553.634277;16400.3457;2769.878662;16007.43164
57600;2716.138672;17597.3418;2175.468506;17438.73047
61200;2530.595947;16431.31641;2058.608154;16382.58887
64800;2464.909912;16727.51953;2389.942627;17179.61719
68400;2132.846191;17102.6582;2367.084961;17461.19531
72000;3050.089355;19215.66406;3358.514404;19716.08398
75600;1591.164063;16351.16211;2426.767578;17426.97461
79200;2633.149902;18123.82227;5937.435059;21850.70508
82800;1485.698975;15290;2687.322754;17848.32617
86400;1410.224731;18024.33594;1797.552124;18106.57813
90000;2815.414307;20477.00195;1566.548462;17465.97461
93600;1981.606201;18063.62695;3243.693604;19561.53711
97200;1311.186035;14503.13574;1609.788452;16306.23535
100800;967.3793335;13000.06543;583.2456055;12734.34668
104400;1525.367065;14869.37109;1966.119629;11355.07227
108000;1489.171509;17356.91211;1884.896973;16123.24414
111600;2133.230225;17305.71094;2687.156982;17496.83203
115200;2665.633789;20014.17383;2886.922363;18195.43164
118800;2513.940674;18155.12695;2730.364014;18152.86523
122400;6096.055664;22947.28711;5510.778809;22068.75586
126000;4611.342773;22581.73438;5913.528809;23822.53906
129600;6929.948242;25165.99023;7986.331055;26470.01367
133200;4097.249023;22190.89258;7937.436523;26554.13477
136800;5078.397949;23345.52148;3870.45874;21136.79883
140400;3737.395508;21722.43359;2956.144287;21443.35156
144000;4209.143066;22842.80078;3728.944336;22498.01172
147600;2717.743408;20179.27539;2113.44751;19167.9375
151200;2810.317627;20722.14844;2584.281982;20610.28516
154800;3177.391113;20542.32031;2414.547119;20823.68164
