#1
#Heat Demand Profile in W for Region3 according to T. Zimmermann, „Beitrag des Wärmesektors zur Reduzierung der Emissionen in sektorgekoppelten Energiesystemen“. PhD Thesis, Institute of Energy Systems, Hamburg University of Technology, Hamburg, 2021.
double	default(8760,2)
0 1.4988e+10
3600 1.5677e+10
7200 1.5711e+10
10800 1.7069e+10
14400 2.0632e+10
18000 2.8286e+10
21600 3.037e+10
25200 2.9861e+10
28800 2.8412e+10
32400 2.7481e+10
36000 2.5948e+10
39600 2.5156e+10
43200 2.4314e+10
46800 2.3811e+10
50400 2.4937e+10
54000 2.5156e+10
57600 2.5957e+10
61200 2.6727e+10
64800 2.7207e+10
68400 2.7027e+10
72000 2.6602e+10
75600 2.462e+10
79200 2.0071e+10
82800 1.6425e+10
86400 1.5522e+10
90000 1.6143e+10
93600 1.6354e+10
97200 1.7321e+10
1.008e+05 2.0379e+10
1.044e+05 2.7665e+10
1.08e+05 3.1675e+10
1.116e+05 3.1714e+10
1.152e+05 3.0339e+10
1.188e+05 2.9236e+10
1.224e+05 2.7571e+10
1.26e+05 2.6483e+10
1.296e+05 2.5538e+10
1.332e+05 2.5009e+10
1.368e+05 2.5945e+10
1.404e+05 2.6078e+10
1.44e+05 2.6805e+10
1.476e+05 2.7227e+10
1.512e+05 2.7619e+10
1.548e+05 2.7526e+10
1.584e+05 2.6981e+10
1.62e+05 2.4934e+10
1.656e+05 2.0454e+10
1.692e+05 1.678e+10
1.728e+05 1.4517e+10
1.764e+05 1.4918e+10
1.8e+05 1.5082e+10
1.836e+05 1.6151e+10
1.872e+05 1.9208e+10
1.908e+05 2.6508e+10
1.944e+05 3.0545e+10
1.98e+05 3.0139e+10
2.016e+05 2.8721e+10
2.052e+05 2.7619e+10
2.088e+05 2.6062e+10
2.124e+05 2.5135e+10
2.16e+05 2.4014e+10
2.196e+05 2.3204e+10
2.232e+05 2.4213e+10
2.268e+05 2.4413e+10
2.304e+05 2.5341e+10
2.34e+05 2.589e+10
2.376e+05 2.6374e+10
2.412e+05 2.6145e+10
2.448e+05 2.5642e+10
2.484e+05 2.3782e+10
2.52e+05 1.9405e+10
2.556e+05 1.5678e+10
2.592e+05 1.4651e+10
2.628e+05 1.538e+10
2.664e+05 1.5376e+10
2.7e+05 1.6729e+10
2.736e+05 2.0276e+10
2.772e+05 2.7816e+10
2.808e+05 2.9869e+10
2.844e+05 2.9374e+10
2.88e+05 2.7894e+10
2.916e+05 2.6949e+10
2.952e+05 2.5418e+10
2.988e+05 2.4629e+10
3.024e+05 2.3799e+10
3.06e+05 2.3288e+10
3.096e+05 2.4405e+10
3.132e+05 2.4613e+10
3.168e+05 2.5433e+10
3.204e+05 2.6192e+10
3.24e+05 2.6683e+10
3.276e+05 2.6534e+10
3.312e+05 2.6139e+10
3.348e+05 2.4181e+10
3.384e+05 1.9717e+10
3.42e+05 1.6079e+10
3.456e+05 1.6965e+10
3.492e+05 1.7582e+10
3.528e+05 1.7849e+10
3.564e+05 1.8951e+10
3.6e+05 2.2054e+10
3.636e+05 2.9843e+10
3.672e+05 3.3783e+10
3.708e+05 3.3626e+10
3.744e+05 3.222e+10
3.78e+05 3.1206e+10
3.816e+05 2.9549e+10
3.852e+05 2.8415e+10
3.888e+05 2.7422e+10
3.924e+05 2.6936e+10
3.96e+05 2.7962e+10
3.996e+05 2.8065e+10
4.032e+05 2.8921e+10
4.068e+05 2.933e+10
4.104e+05 2.9708e+10
4.14e+05 2.9493e+10
4.176e+05 2.8839e+10
4.212e+05 2.6686e+10
4.248e+05 2.2043e+10
4.284e+05 1.8233e+10
4.32e+05 1.7733e+10
4.356e+05 1.8375e+10
4.392e+05 1.867e+10
4.428e+05 1.977e+10
4.464e+05 2.2921e+10
4.5e+05 3.1024e+10
4.536e+05 3.5001e+10
4.572e+05 3.4758e+10
4.608e+05 3.3479e+10
4.644e+05 3.2468e+10
4.68e+05 3.0789e+10
4.716e+05 2.9665e+10
4.752e+05 2.8688e+10
4.788e+05 2.8149e+10
4.824e+05 2.9154e+10
4.86e+05 2.9282e+10
4.896e+05 3.0166e+10
4.932e+05 3.0501e+10
4.968e+05 3.0754e+10
5.004e+05 3.0472e+10
5.04e+05 2.9882e+10
5.076e+05 2.7561e+10
5.112e+05 2.2814e+10
5.148e+05 1.8926e+10
5.184e+05 1.7871e+10
5.22e+05 1.8513e+10
5.256e+05 1.8824e+10
5.292e+05 1.9895e+10
