#1;0;0;0;0;0;0;0;0
"#DHW profiles as used in the project IntegraNet (GWI/UMSICHT) based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;;;;;
#Kind_ID;6WE_27;6WE_24;6WE_19;6WE_1;6WE_29;6WE_15;6WE_11;6WE_10
double default(105121,9);;;;;;;;
9979200;0;0;0;0;0;0;0;0
9979500;0;0;0;0;0;0;0;0
9979800;0;0;11173.6;0;0;0;0;0
9980100;0;0;0;0;0;0;0;0
9980400;0;0;11173.6;0;11173.6;0;0;0
9980700;0;11173.6;0;2095;0;0;0;0
9981000;0;0;0;0;0;0;0;0
9981300;0;0;0;0;0;0;0;0
9981600;0;0;0;0;0;0;0;0
9981900;0;0;0;0;0;0;0;0
9982200;0;0;0;0;0;0;0;0
9982500;0;0;0;0;0;0;0;0
9982800;11173.6;0;0;0;0;0;0;0
9983100;0;0;0;0;0;0;0;0
9983400;0;0;0;0;0;0;0;0
9983700;0;0;0;0;0;0;0;104.75
9984000;0;0;0;0;0;0;0;104.75
9984300;0;0;0;0;0;0;0;558.68
9984600;0;0;0;0;0;0;0;0
9984900;0;0;0;0;0;0;0;0
9985200;0;0;0;0;0;0;0;0
9985500;0;0;10056;0;10056;0;0;0
9985800;0;0;6704;0;6704;0;0;0
9986100;0;0;0;0;0;0;0;0
9986400;0;0;0;0;0;0;0;0
9986700;0;0;0;0;0;0;0;0
9987000;0;0;0;0;0;0;0;0
9987300;0;0;0;0;0;0;0;0
9987600;0;0;0;0;0;0;0;0
9987900;0;0;0;0;0;0;18855;419.01
9988200;0;0;0;0;0;0;0;11313.27
9988500;0;0;0;0;0;0;0;0
9988800;0;0;0;0;0;0;0;0
9989100;0;0;0;0;0;0;0;0
9989400;0;0;2095;0;2095;0;0;0
9989700;0;0;0;0;0;0;0;0
9990000;0;0;0;0;0;0;0;0
9990300;0;0;0;0;0;0;0;0
9990600;0;5586.8;0;0;0;0;0;0
9990900;0;5586.8;0;0;0;0;0;0
9991200;0;0;0;0;0;0;0;5586.8
9991500;0;0;0;0;0;0;0;5586.8
9991800;0;0;0;0;0;0;0;0
9992100;0;0;0;0;0;0;0;0
9992400;0;2095;0;0;0;0;0;0
9992700;0;0;0;0;0;0;0;0
9993000;0;0;0;0;0;0;0;0
9993300;0;0;0;0;0;0;0;0
9993600;0;0;0;0;0;0;0;0
9993900;0;0;0;0;0;0;0;0
9994200;0;0;0;0;0;0;0;0
9994500;0;0;0;0;0;0;0;0
9994800;0;2095;0;0;0;0;0;0
9995100;0;0;0;0;2095;11173.6;0;0
9995400;0;0;0;0;0;0;0;0
9995700;0;0;0;0;0;0;0;139.67
9996000;0;0;0;0;0;0;0;419.01
9996300;0;0;0;0;0;0;0;0
9996600;0;0;0;0;0;0;0;0
9996900;0;0;0;0;0;0;0;0
9997200;0;0;0;0;0;0;0;502.8
9997500;0;0;0;0;0;0;0;6236.25
9997800;0;0;2095;0;2095;0;0;5586.8
9998100;0;0;6704;0;20112;8380.2;0;0
9998400;0;0;10056;0;13408;2793.4;2793.4;2095
9998700;0;0;0;0;0;0;8380.2;0
9999000;0;0;0;0;0;0;0;279.34
9999300;0;0;0;0;0;0;0;279.34
9999600;0;0;0;0;0;0;0;279.34
9999900;0;0;0;0;0;11173.6;0;384.09
10000200;0;0;0;0;0;0;0;0
10000500;0;4190;0;0;0;0;0;13910.8
10000800;0;10056;0;0;0;0;0;3791.95
10001100;0;6704;0;0;0;0;0;2095
10001400;0;0;0;0;0;0;19553.4;0
10001700;0;0;0;2095;0;0;21788.2;104.75
10002000;0;2095;0;0;0;0;0;977.69
10002300;0;0;0;0;0;0;0;139.67
10002600;0;0;0;0;0;0;2095;10998.96
10002900;0;0;0;0;0;0;0;3477.77
10003200;0;0;0;0;0;0;0;1340.8
10003500;0;0;0;0;0;0;0;0
10003800;0;0;0;0;0;0;2095;104.75
10004100;0;0;0;0;0;0;0;0
10004400;0;0;0;0;0;0;2095;0
10004700;0;0;0;0;0;0;0;0
10005000;0;0;0;0;0;0;0;0
10005300;0;0;0;0;0;0;0;2095
10005600;0;0;0;0;0;0;0;0
10005900;0;0;0;0;0;0;0;279.34
10006200;0;0;0;0;0;11173.6;0;279.34
10006500;0;0;0;0;0;0;0;0
10006800;0;0;0;0;0;15503;0;0
10007100;0;10056;0;0;0;3352;10056;0
10007400;0;6704;0;0;0;0;6704;104.75
10007700;0;2095;0;0;5586.8;0;2095;0
10008000;0;0;0;0;5586.8;0;2095;0
10008300;2095;0;2095;2095;0;0;0;838
10008600;0;0;2095;0;0;0;0;0
10008900;2095;0;2095;0;0;2095;0;0
10009200;0;0;0;0;0;0;0;244.42
10009500;0;0;0;11173.6;0;0;0;419.01
10009800;0;0;0;0;0;0;0;0
10010100;2095;0;0;0;0;0;0;104.75
10010400;0;0;0;0;0;0;0;0
10010700;0;0;0;0;0;0;0;0
10011000;0;0;0;0;0;0;0;0
10011300;0;0;0;0;0;0;6704;0
10011600;2095;0;0;0;0;0;10056;0
10011900;0;0;0;0;0;0;0;0
10012200;0;2095;0;0;0;0;2095;670.4
10012500;0;0;0;0;0;0;0;167.6
10012800;12570;0;0;0;0;0;0;0
10013100;20950;0;0;0;0;0;0;104.75
10013400;23045;0;0;0;0;0;0;0
10013700;8380;0;0;0;0;0;0;0
10014000;0;4190;0;0;0;0;2095;0
10014300;0;0;0;0;0;2095;0;0
10014600;0;0;0;0;0;0;0;0
10014900;3352;0;0;0;0;0;0;0
10015200;13408;0;0;0;0;0;2095;0
10015500;2095;0;0;0;0;2095;0;0
10015800;0;0;0;0;0;0;0;2095
10016100;0;0;0;0;0;20950;0;279.34
10016400;0;2095;0;0;0;20950;5447;279.34
10016700;0;0;0;2095;0;20950;13408;104.75
10017000;0;0;0;2095;0;20950;0;209.5
10017300;0;0;0;0;0;0;0;502.8
10017600;0;0;0;0;2095;0;0;439.95
10017900;0;0;0;2095;0;0;0;2199.75
10018200;0;2095;0;2095;7681.8;0;0;104.75
10018500;0;0;0;0;13128.8;0;0;0
10018800;0;0;0;0;13408;0;0;209.5
10019100;0;0;0;0;0;0;0;2095
10019400;2095;2095;0;0;0;0;0;670.4
10019700;0;0;0;0;0;0;0;2262.6
10020000;0;0;0;0;0;0;0;209.5
10020300;0;0;0;0;0;0;0;0
10020600;0;0;0;0;0;0;0;0
10020900;0;0;0;0;0;0;0;0
10021200;0;0;0;0;0;0;0;0
10021500;0;0;0;0;0;0;0;0
10021800;0;0;0;0;0;0;0;104.75
10022100;0;0;0;0;0;0;0;0
10022400;0;0;0;0;0;0;0;0
10022700;0;0;0;0;0;0;0;0
10023000;0;0;0;0;0;10056;0;104.75
10023300;0;0;0;0;0;8799;0;0
10023600;0;0;0;0;0;0;0;0
10023900;0;2095;0;0;0;0;0;0
10024200;0;0;0;0;0;0;0;0
10024500;0;0;0;0;0;2095;0;0
10024800;0;0;0;0;0;0;0;0
10025100;0;0;0;0;0;0;0;0
10025400;0;0;0;0;0;0;0;0
10025700;0;0;0;0;0;0;0;0
10026000;0;0;0;0;0;0;0;0
10026300;0;0;0;0;0;0;0;0
10026600;0;0;0;0;0;0;0;0
10026900;0;0;0;0;0;0;0;0
10027200;0;0;0;0;0;0;0;0
10027500;0;0;0;0;0;0;0;0
10027800;0;0;0;0;0;0;0;0
10028100;0;0;0;0;0;0;0;0
10028400;0;0;0;0;0;0;0;0
10028700;0;0;0;0;0;0;0;0
10029000;0;0;0;0;0;0;0;0
10029300;0;0;0;0;0;0;0;0
10029600;0;0;0;0;0;0;0;0
10029900;0;0;0;0;0;0;0;0
10030200;0;0;0;0;0;0;0;0
10030500;0;0;0;0;0;0;0;0
10030800;0;0;0;0;0;0;0;0
10031100;0;0;0;0;0;0;0;0
10031400;0;0;0;0;0;0;0;0
10031700;0;0;0;0;0;0;0;0
10032000;0;0;0;0;0;0;0;0
10032300;0;0;0;0;0;0;0;0
10032600;0;0;0;0;0;0;0;0
10032900;0;0;0;0;0;0;0;0
10033200;0;0;0;0;0;0;0;0
10033500;0;0;0;0;0;0;0;0
10033800;0;0;0;0;0;0;0;0
10034100;0;0;0;0;0;0;0;0
10034400;0;0;0;0;0;0;0;0
10034700;0;0;0;0;0;0;0;0
10035000;0;0;0;0;0;0;0;0
10035300;0;0;0;0;0;0;0;0
10035600;0;0;0;0;0;0;0;0
10035900;0;0;0;0;2095;0;0;0
10036200;0;0;0;0;0;0;0;0
10036500;0;0;0;0;0;0;0;0
10036800;0;0;0;0;0;0;0;0
10037100;0;0;0;0;0;0;0;0
10037400;0;0;0;0;0;0;0;0
10037700;0;0;0;0;0;0;0;0
10038000;0;0;0;0;0;0;0;0
10038300;0;0;0;0;0;0;0;0
10038600;0;0;0;0;0;0;0;0
10038900;0;0;0;0;0;0;0;0
10039200;0;0;0;0;0;0;0;0
10039500;0;0;0;0;0;0;0;0
10039800;0;0;0;0;0;0;0;0
10040100;0;0;2095;0;0;0;2095;0
10040400;0;0;0;0;0;0;0;0
10040700;0;0;0;0;0;0;0;0
10041000;0;0;0;0;0;0;0;0
10041300;0;0;0;0;0;0;0;0
10041600;0;0;0;0;0;0;0;0
10041900;0;0;0;0;0;0;0;0
10042200;0;0;0;0;0;0;0;502.8
10042500;0;0;0;0;0;0;2095;2430.2
10042800;0;0;0;0;0;0;0;4294.75
10043100;0;0;0;0;6704;0;0;24406.75
10043400;0;0;0;0;12151;0;0;36453
10043700;0;0;2095;0;4190;0;8799;18771.2
10044000;0;2095;0;2095;0;2095;12151;607.55
10044300;0;0;2095;2095;2095;0;0;9329.94
10044600;2095;0;0;0;0;0;0;3240.34
10044900;10056;0;0;0;0;0;0;2514
10045200;6704;0;0;0;0;0;0;0
10045500;0;0;0;2095;0;15503;2793.4;670.4
10045800;0;0;0;0;0;3352;8380.2;167.6
10046100;0;0;0;0;0;0;0;10894
10046400;0;0;2095;0;0;0;0;26920.75
10046700;0;0;2095;0;0;0;0;838
10047000;0;0;0;0;6704;15503;0;419.01
10047300;0;0;0;0;10056;5447;0;2444.17
10047600;0;2095;16760;0;0;2095;0;0
10047900;0;0;0;0;2095;10056;0;13512.75
10048200;2095;0;0;0;2095;6704;0;12255.75
10048500;0;2095;2095;2095;30168;0;0;12151
10048800;0;0;0;0;3352;0;2095;0
10049100;0;0;0;0;0;2095;0;670.4
10049400;0;0;0;0;0;0;0;5824.1
10049700;2095;0;0;0;2095;2095;0;13408
10050000;0;0;0;0;0;0;0;8380.2
10050300;0;0;0;0;2095;0;2095;5586.8
10050600;16760;2095;0;0;0;0;0;11746.18
10050900;0;8799;0;13408;0;0;0;335.2
10051200;0;12151;0;5447;0;6704;0;3352
10051500;2095;0;12570;0;0;12151;0;13408
10051800;0;16760;23045;2095;0;2095;0;523.75
10052100;0;0;20950;0;0;0;0;2786.35
10052400;0;2095;8380;0;0;0;2095;775.15
10052700;0;0;0;0;2793.4;2095;0;670.4
10053000;0;0;0;0;8380.2;0;0;726.28
10053300;0;6704;0;2095;0;0;0;0
10053600;0;12151;0;2095;0;0;0;209.5
10053900;0;21648.4;0;2095;0;0;0;2199.75
10054200;0;28911.4;0;16760;0;0;0;838
10054500;0;9497.4;0;0;2095;0;6704;439.95
10054800;0;0;0;0;0;0;10056;502.8
10055100;0;0;0;0;0;0;11173.6;8484.95
10055400;0;0;0;0;0;0;0;2793.4
10055700;0;0;0;0;0;0;0;0
10056000;2095;2095;0;0;0;0;0;0
10056300;13408;0;0;0;0;0;0;104.75
10056600;3352;2095;0;0;0;0;0;0
10056900;2095;0;0;0;0;0;0;523.76
10057200;0;0;0;0;0;0;0;139.67
10057500;0;5586.8;0;0;5586.8;0;0;0
10057800;0;5586.8;0;0;5586.8;0;0;0
10058100;0;0;0;11173.6;0;0;0;558.68
10058400;0;0;0;0;0;0;0;0
10058700;0;0;0;0;0;0;0;0
10059000;6704;0;0;0;0;0;0;0
10059300;10056;0;0;0;0;0;0;419.01
10059600;0;0;0;0;0;0;0;139.67
10059900;0;0;0;0;0;0;0;0
10060200;0;0;0;0;0;0;0;0
10060500;2095;0;0;0;0;0;0;0
10060800;0;0;0;0;0;0;0;0
10061100;0;0;0;0;0;0;0;0
10061400;0;0;0;0;0;0;0;0
10061700;0;0;0;0;0;0;0;0
10062000;0;0;0;0;0;0;0;0
10062300;0;0;0;0;0;0;0;0
10062600;0;0;0;0;0;0;0;0
10062900;0;0;0;0;0;0;0;0
10063200;0;8380.2;0;0;0;0;0;0
10063500;0;2793.4;0;0;0;0;0;0
10063800;0;8380.2;0;0;0;0;0;0
10064100;0;2793.4;0;0;0;0;0;0
10064400;0;0;0;0;0;0;0;0
10064700;5586.8;0;0;0;11173.6;0;0;0
10065000;5586.8;0;0;0;0;0;0;104.75
10065300;0;0;0;0;0;0;0;0
10065600;0;11173.6;0;0;0;0;0;0
10065900;0;8380.2;0;0;0;0;0;0
10066200;0;2793.4;0;0;0;0;0;0
10066500;0;0;0;0;0;0;0;0
10066800;0;0;0;0;0;0;0;0
10067100;0;0;0;0;0;0;0;279.34
10067400;0;0;0;0;0;0;0;279.34
10067700;0;5586.8;0;0;0;0;0;0
10068000;0;5586.8;0;0;0;8380.2;0;0
10068300;0;0;0;0;0;2793.4;0;0
10068600;0;0;0;0;0;0;0;0
10068900;0;0;0;0;0;0;0;0
10069200;0;0;0;0;0;0;0;0
10069500;0;0;0;0;0;0;0;0
10069800;0;0;0;0;0;0;0;0
10070100;0;0;0;0;0;0;0;11173.6
10070400;11173.6;0;0;0;0;0;0;558.68
10070700;0;0;0;0;0;0;0;0
10071000;0;0;0;0;0;0;0;0
10071300;0;0;0;0;0;0;0;0
10071600;0;0;0;0;5586.8;0;0;0
10071900;0;0;0;0;7681.8;0;0;0
10072200;0;0;0;0;0;0;0;0
10072500;0;0;0;0;0;0;0;0
10072800;0;0;0;2793.4;0;0;0;0
10073100;0;0;0;8380.2;0;0;0;0
10073400;0;0;0;0;0;0;0;0
10073700;0;0;0;0;0;0;0;0
10074000;0;0;0;0;0;0;0;0
10074300;0;0;0;0;0;0;0;0
10074600;0;0;0;0;0;0;0;0
10074900;0;0;0;0;0;0;0;104.75
10075200;0;0;0;0;0;0;0;0
10075500;0;8380.2;0;0;0;0;8380.2;0
10075800;0;2793.4;0;2095;0;0;2793.4;0
10076100;0;0;0;0;0;0;0;0
10076400;0;0;0;0;3352;0;0;0
10076700;0;0;0;0;15503;0;0;0
10077000;0;0;0;0;0;0;0;0
10077300;0;0;0;0;0;0;0;0
10077600;0;0;0;0;8380.2;0;0;0
10077900;0;0;0;16760;2793.4;0;0;0
10078200;0;0;0;0;0;0;0;0
10078500;0;0;0;8380.2;0;0;0;558.68
10078800;0;0;0;2793.4;0;0;0;2793.4
10079100;0;0;0;0;0;0;0;8380.2
10079400;0;0;0;0;0;0;0;0
10079700;0;0;0;0;0;0;0;670.4
10080000;0;0;0;0;0;0;0;481.85
10080300;0;0;0;6704;0;0;0;502.8
10080600;0;0;0;12151;0;0;0;2674.63
10080900;0;0;0;0;0;0;0;0
10081200;0;0;0;11173.6;0;0;0;0
10081500;0;0;0;0;0;0;0;0
10081800;0;0;0;0;0;0;0;104.75
10082100;0;8380.2;0;0;0;0;0;3352
10082400;0;2793.4;0;0;0;2095;0;26676.6
10082700;0;0;0;0;0;0;0;0
10083000;0;0;0;0;0;0;0;0
10083300;0;0;0;0;0;0;0;0
10083600;0;0;0;0;0;0;0;0
10083900;0;0;0;2095;0;0;0;0
10084200;0;0;0;0;0;0;0;279.34
10084500;0;0;0;0;0;0;0;279.34
10084800;0;0;0;0;0;0;0;0
10085100;0;0;0;0;0;0;0;0
10085400;0;0;0;0;0;0;0;279.34
10085700;0;0;0;8799;0;0;0;719.29
10086000;0;0;0;10056;0;0;0;502.8
10086300;0;5586.8;0;0;0;0;0;0
10086600;0;5586.8;0;0;0;2095;0;0
10086900;0;0;0;0;0;8380.2;0;0
10087200;0;0;0;0;0;2793.4;0;0
10087500;0;0;0;2095;0;0;0;104.75
10087800;0;0;0;2095;0;0;0;0
10088100;0;0;0;0;0;0;2095;0
10088400;0;0;0;0;0;0;10056;104.75
10088700;0;0;0;0;0;2095;6704;0
10089000;0;0;0;0;0;0;0;0
10089300;0;0;0;0;0;0;0;335.2
10089600;0;0;0;0;0;0;0;502.8
10089900;0;0;0;2793.4;0;0;0;244.42
10090200;0;0;0;8380.2;0;0;0;419.01
10090500;0;8799;0;2793.4;0;0;0;1082.42
10090800;0;10056;0;8380.2;0;0;0;11592.61
10091100;0;0;0;0;0;0;0;0
10091400;0;0;0;0;0;0;0;0
10091700;0;0;0;0;0;0;0;0
10092000;2095;0;0;0;0;0;0;272.35
10092300;0;0;0;0;0;0;0;670.4
10092600;0;0;0;0;0;0;0;104.75
10092900;0;0;0;0;0;0;0;0
10093200;0;0;0;0;0;0;0;8380.2
10093500;0;0;0;0;0;0;0;2961
10093800;0;0;0;0;0;0;0;670.4
10094100;0;0;0;0;0;0;0;104.75
10094400;0;0;0;0;0;0;0;0
10094700;2095;0;0;0;0;0;0;0
10095000;0;0;0;0;0;0;0;0
10095300;0;0;0;0;0;0;0;0
10095600;0;0;0;0;0;0;0;0
10095900;0;0;0;0;0;0;0;104.75
10096200;0;0;0;0;0;0;0;0
10096500;0;0;0;0;0;0;0;0
10096800;0;0;0;0;0;0;0;0
10097100;0;0;0;0;0;0;0;0
10097400;0;0;0;0;0;0;0;0
10097700;0;0;0;0;0;0;0;0
10098000;0;0;0;0;0;0;0;104.75
10098300;0;0;0;0;0;0;0;0
10098600;0;0;0;0;0;0;0;775.15
10098900;0;0;0;0;0;0;0;167.6
10099200;0;0;0;0;0;0;0;754.21
10099500;0;0;0;2095;0;0;0;642.47
10099800;0;0;0;0;0;0;0;104.75
10100100;0;10056;0;0;0;0;0;0
10100400;0;8799;0;0;0;0;0;104.75
10100700;2095;0;0;2095;0;0;0;0
10101000;0;0;0;0;0;0;0;0
10101300;0;0;0;0;0;0;2095;0
10101600;0;0;0;0;2095;0;0;2095
10101900;0;0;0;0;0;0;0;104.75
10102200;0;0;0;2095;0;0;0;2199.75
10102500;0;0;0;3352;0;2095;0;104.75
10102800;0;0;0;15503;0;0;0;335.2
10103100;0;2095;0;0;0;0;2095;2597.8
10103400;0;0;0;0;0;0;0;0
10103700;0;2095;2095;0;2095;3352;2095;0
10104000;0;0;0;2095;0;13408;0;15503
10104300;0;2095;0;0;0;0;0;3352
10104600;0;10056;0;0;2095;0;0;3561.5
10104900;0;6704;0;0;0;0;0;13408
10105200;0;2095;0;0;0;2095;5447;2199.75
10105500;0;0;0;0;0;0;13408;0
10105800;2095;2095;0;0;0;0;0;558.68
10106100;0;10056;0;0;0;5447;0;2095
10106400;0;6704;0;0;0;13408;0;0
10106700;0;0;0;0;0;0;0;0
10107000;0;0;0;0;2095;0;0;0
10107300;0;2095;0;0;10056;0;0;0
10107600;0;0;0;0;6704;0;0;0
10107900;0;0;0;2095;0;0;0;0
10108200;0;0;0;0;0;0;2095;0
10108500;0;0;0;0;0;0;0;0
10108800;0;0;0;0;0;0;0;0
10109100;0;0;0;0;0;2095;0;0
10109400;0;0;0;0;0;0;0;0
10109700;0;0;0;0;2095;6704;0;0
10110000;0;0;0;0;0;10056;0;0
10110300;0;0;0;0;0;0;0;0
10110600;0;0;0;0;0;0;0;0
10110900;0;0;0;0;2095;0;0;0
10111200;0;0;0;0;0;0;0;0
10111500;0;0;0;0;0;0;0;0
10111800;0;0;0;0;0;0;0;0
10112100;0;0;0;0;0;0;0;0
10112400;0;0;0;0;0;0;0;0
10112700;0;0;0;0;0;0;0;0
10113000;0;0;0;0;0;0;0;0
10113300;0;0;0;0;0;0;0;0
10113600;0;0;0;0;0;0;0;0
10113900;0;0;0;0;0;0;0;104.75
10114200;0;0;0;0;0;0;0;0
10114500;0;0;0;0;0;0;0;0
10114800;0;0;0;0;0;0;0;0
10115100;0;0;0;0;0;0;0;0
10115400;0;0;0;0;0;0;0;0
10115700;0;0;0;0;0;0;0;0
10116000;0;0;0;0;0;0;0;0
10116300;0;0;0;0;0;0;0;0
10116600;0;0;0;0;0;0;0;0
10116900;0;0;0;0;0;0;0;0
10117200;0;0;0;0;0;0;0;0
10117500;0;0;0;0;0;0;0;0
10117800;0;0;0;0;0;0;0;0
10118100;0;0;0;0;0;0;0;0
10118400;0;0;0;0;0;0;0;0
10118700;0;0;0;0;0;0;0;0
10119000;0;0;0;0;0;0;0;0
10119300;0;0;0;0;0;0;0;0
10119600;0;0;0;0;0;0;0;0
10119900;0;0;0;0;0;0;0;0
10120200;0;0;0;0;0;0;0;0
10120500;0;0;0;0;0;0;0;0
10120800;0;0;0;0;0;0;0;0
10121100;0;0;0;0;0;0;0;0
10121400;0;0;0;0;0;0;0;0
10121700;0;0;0;0;0;0;0;0
10122000;0;0;0;0;0;0;0;0
10122300;0;0;0;0;0;0;0;0
10122600;0;0;0;0;0;0;0;0
10122900;0;0;0;0;0;0;0;0
10123200;0;0;0;0;0;0;0;0
10123500;0;0;0;0;0;0;0;0
10123800;0;0;0;0;0;0;0;0
10124100;0;0;0;0;0;0;0;0
10124400;0;0;0;0;0;0;0;0
10124700;0;0;0;0;0;0;0;0
10125000;0;0;0;0;0;0;0;0
10125300;0;0;0;0;0;0;0;0
10125600;0;0;0;0;0;0;0;0
10125900;0;0;0;0;0;0;0;314.25
10126200;0;0;0;0;0;0;0;0
10126500;0;0;0;0;0;0;0;0
10126800;0;0;0;0;0;0;0;0
10127100;0;0;0;0;0;0;0;0
10127400;0;0;0;0;0;0;0;0
10127700;0;0;0;0;0;2095;0;0
10128000;0;0;0;0;0;0;0;0
10128300;0;0;0;0;0;0;0;0
10128600;0;0;8799;0;0;0;0;0
10128900;0;0;10056;0;0;0;0;0
10129200;0;0;0;0;0;0;0;0
10129500;0;0;0;0;0;16760;0;0
10129800;0;0;0;0;0;0;0;0
10130100;0;0;0;0;0;0;0;13408
10130400;0;0;0;0;0;0;0;5447
10130700;0;0;0;0;0;0;0;0
10131000;0;0;0;0;0;0;0;838
10131300;0;0;0;0;2095;0;0;6808.75
10131600;0;0;0;2095;0;2095;2095;10558.8
10131900;0;0;2095;0;12151;0;0;2430.2
10132200;0;16760;6704;0;13408;0;0;104.75
10132500;0;4190;10056;0;10056;12570;0;2095
10132800;0;0;0;0;0;20950;4190;0
10133100;0;0;0;2095;0;20950;0;0
10133400;0;0;2095;0;0;29749;10894;272.35
10133700;0;0;13408;0;0;24721;10056;775.15
10134000;23045;0;22207;0;0;18855;16760;670.4
10134300;41900;0;20950;2095;0;20950;0;377.1
10134600;41900;0;20950;0;0;23045;0;439.95
10134900;39805;0;20950;8380.2;0;23045;2095;712.3
10135200;10894;0;15363.6;4888.4;0;4190;13408;942.75
10135500;25559;0;0;16760;0;0;5447;1780.75
10135800;5447;0;2095;16760;0;2095;2095;2095
10136100;10056;0;10056;0;2095;10056;0;0
10136400;6704;0;6704;4190;0;6704;2095;314.25
10136700;2095;0;0;0;0;0;0;104.75
10137000;0;0;0;0;2095;0;0;1005.6
10137300;0;2095;0;0;2095;0;13967;1613.15
10137600;0;0;0;0;0;0;8380.2;607.55
10137900;0;13408;0;0;0;0;0;544.7
10138200;0;5447;2095;2095;0;0;2095;314.25
10138500;0;13408;0;2095;0;0;0;272.35
10138800;0;18855;2095;0;4190;2095;0;2115.95
10139100;0;0;0;0;0;0;2095;1103.38
10139400;0;0;2095;4190;0;8799;0;10768.3
10139700;0;8380.2;0;0;0;10056;0;9134.2
10140000;0;4888.4;0;0;12849.4;0;0;0
10140300;2793.4;2095;2793.4;0;15084.2;2793.4;2095;11173.6
10140600;8380.2;6704;8380.2;0;2095;8380.2;6704;2095
10140900;0;10056;0;0;2095;0;10056;0
10141200;0;0;0;0;0;0;0;419.01
10141500;0;0;0;0;0;0;0;139.67
10141800;0;0;0;0;0;0;0;558.68
10142100;0;0;0;0;0;0;0;0
10142400;0;0;0;0;0;0;0;0
10142700;0;0;0;0;0;0;0;0
10143000;2095;0;0;0;0;0;0;139.67
10143300;0;0;0;0;0;2793.4;0;419.01
10143600;0;0;0;0;0;8380.2;0;0
10143900;0;0;0;0;0;0;0;279.34
10144200;0;0;0;0;0;0;0;2374.34
10144500;0;0;0;0;5586.8;0;0;0
10144800;0;0;0;0;5586.8;0;0;0
10145100;0;0;0;0;0;0;0;0
10145400;0;0;0;0;0;8380.2;0;2758.43
10145700;0;0;0;3352;0;2793.4;0;0
10146000;0;0;2095;13408;0;0;0;0
10146300;0;0;0;2095;0;0;0;0
10146600;0;0;8380.2;0;0;0;8380.2;0
10146900;0;0;2793.4;0;0;0;2793.4;0
10147200;0;0;0;0;0;0;0;0
10147500;0;0;0;0;0;0;0;0
10147800;0;13408;0;11173.6;0;0;0;558.68
10148100;0;3352;0;0;0;0;0;0
10148400;0;2095;0;0;0;0;0;0
10148700;0;0;0;0;0;0;0;0
10149000;0;0;0;0;0;0;0;0
10149300;0;0;0;0;0;0;0;0
10149600;0;0;0;0;0;0;0;104.75
10149900;0;0;0;0;0;0;0;279.34
10150200;0;0;0;0;0;0;0;279.34
10150500;0;0;0;0;0;0;0;0
10150800;0;8380.2;0;0;0;0;0;558.68
10151100;0;2793.4;0;0;0;0;0;0
10151400;0;0;0;0;0;0;0;0
10151700;0;0;0;0;0;0;0;0
10152000;0;0;0;0;0;0;0;0
10152300;0;0;0;0;0;0;0;0
10152600;0;0;0;0;0;0;0;0
10152900;0;0;0;0;0;0;0;0
10153200;0;0;0;8380.2;10056;0;0;419.01
10153500;0;0;0;8380.2;6704;0;0;419.01
10153800;0;0;0;0;0;0;0;0
10154100;0;0;0;0;2095;0;0;0
10154400;0;0;0;0;0;0;0;139.67
10154700;0;0;0;0;0;0;0;558.68
10155000;0;0;0;0;0;0;0;419.01
10155300;0;0;0;5586.8;0;0;0;558.68
10155600;0;0;0;5586.8;0;0;0;558.68
10155900;0;0;0;0;8380.2;0;0;139.67
10156200;0;0;0;0;2793.4;0;0;419.01
10156500;0;8380.2;0;0;0;0;0;0
10156800;0;2793.4;0;0;2095;0;0;0
10157100;0;0;0;0;0;0;0;0
10157400;0;0;0;0;0;0;0;0
10157700;0;0;0;0;0;0;0;0
10158000;0;2793.4;0;0;0;0;2793.4;0
10158300;0;8380.2;0;0;0;0;8380.2;0
10158600;0;0;0;0;0;0;0;0
10158900;0;0;0;0;0;0;0;0
10159200;0;0;0;0;0;32263;0;104.75
10159500;0;0;0;0;0;5447;0;0
10159800;0;0;0;0;0;0;0;0
10160100;0;0;0;0;0;0;0;0
10160400;0;0;0;0;0;0;0;0
10160700;0;0;0;0;0;0;0;0
10161000;0;0;0;0;0;0;0;2199.75
10161300;0;0;0;0;0;0;0;0
10161600;0;0;0;0;0;0;0;0
10161900;0;0;0;0;0;0;0;0
10162200;0;0;8380.2;0;0;0;8380.2;0
10162500;0;0;2793.4;0;0;0;2793.4;0
10162800;0;0;0;0;0;0;0;0
10163100;0;0;2095;0;0;0;2095;0
10163400;0;0;0;0;0;8380.2;0;0
10163700;12151;0;0;0;5586.8;2793.4;0;0
10164000;6704;0;0;0;5586.8;0;0;0
10164300;0;0;0;0;0;0;8380.2;0
10164600;0;2095;0;0;0;0;4888.4;0
10164900;0;0;0;0;0;0;0;167.6
10165200;0;0;0;0;0;0;0;670.4
10165500;0;0;0;0;0;0;0;0
10165800;0;0;0;0;0;0;0;139.67
10166100;0;0;0;11173.6;0;0;0;977.69
10166400;2095;0;2095;0;0;2095;0;0
10166700;0;0;0;0;0;0;0;0
10167000;0;0;0;0;0;0;0;0
10167300;0;0;0;0;0;2095;0;0
