#1
#Electrical Demand Profile in W for Region3 according to O. Schülting, „Vergleich von Power-to-X-Konzepten zur Sektorenkopplung bei hohen regenerativen Anteilen“. PhD Thesis, Institute of Energy Systems, Hamburg University of Technology, Hamburg, 2021. https://cuvillier.de/de/shop/people/60341-oliver-schulting
double	default(8760,2)
0 6.5446e+09
3600 6.3397e+09
7200 6.2699e+09
10800 6.1327e+09
14400 5.8579e+09
18000 5.3638e+09
21600 5.4778e+09
25200 5.7243e+09
28800 6.2595e+09
32400 6.6692e+09
36000 7.1689e+09
39600 7.3484e+09
43200 7.1948e+09
46800 7.112e+09
50400 6.8978e+09
54000 6.9121e+09
57600 7.1868e+09
61200 7.8164e+09
64800 8.081e+09
68400 7.8645e+09
72000 7.358e+09
75600 7.1689e+09
79200 7.1526e+09
82800 6.9733e+09
86400 6.1144e+09
90000 6.0729e+09
93600 6.2026e+09
97200 6.2556e+09
1.008e+05 6.2269e+09
1.044e+05 5.9249e+09
1.08e+05 6.4623e+09
1.116e+05 7.4615e+09
1.152e+05 8.5095e+09
1.188e+05 8.6461e+09
1.224e+05 8.5664e+09
1.26e+05 8.4537e+09
1.296e+05 8.1117e+09
1.332e+05 7.9559e+09
1.368e+05 7.9746e+09
1.404e+05 8.4164e+09
1.44e+05 8.9913e+09
1.476e+05 9.5492e+09
1.512e+05 9.3304e+09
1.548e+05 8.4648e+09
1.584e+05 7.6974e+09
1.62e+05 7.4675e+09
1.656e+05 7.2675e+09
1.692e+05 7.0049e+09
1.728e+05 7.1622e+09
1.764e+05 6.9418e+09
1.8e+05 6.8705e+09
1.836e+05 6.8028e+09
1.872e+05 6.6254e+09
1.908e+05 6.3144e+09
1.944e+05 6.3977e+09
1.98e+05 6.7572e+09
2.016e+05 7.2753e+09
2.052e+05 7.6619e+09
2.088e+05 7.9489e+09
2.124e+05 7.9603e+09
2.16e+05 7.7712e+09
2.196e+05 7.6902e+09
2.232e+05 7.5801e+09
2.268e+05 7.6298e+09
2.304e+05 7.8188e+09
2.34e+05 8.4086e+09
2.376e+05 8.4815e+09
2.412e+05 8.0541e+09
2.448e+05 7.3408e+09
2.484e+05 7.0394e+09
2.52e+05 6.9426e+09
2.556e+05 6.7043e+09
2.592e+05 6.5129e+09
2.628e+05 6.2928e+09
2.664e+05 6.2337e+09
2.7e+05 6.1225e+09
2.736e+05 5.8715e+09
2.772e+05 5.4034e+09
2.808e+05 5.5462e+09
2.844e+05 5.7971e+09
2.88e+05 6.3459e+09
2.916e+05 6.7547e+09
2.952e+05 7.2506e+09
2.988e+05 7.429e+09
3.024e+05 7.2575e+09
3.06e+05 7.1669e+09
3.096e+05 6.95e+09
3.132e+05 6.9628e+09
3.168e+05 7.2445e+09
3.204e+05 7.8935e+09
3.24e+05 8.1553e+09
3.276e+05 7.9325e+09
3.312e+05 7.408e+09
3.348e+05 7.2035e+09
3.384e+05 7.1673e+09
3.42e+05 6.9713e+09
3.456e+05 6.5968e+09
3.492e+05 6.4414e+09
3.528e+05 6.4349e+09
3.564e+05 6.5649e+09
3.6e+05 6.8044e+09
3.636e+05 7.2825e+09
3.672e+05 8.2279e+09
3.708e+05 8.8947e+09
3.744e+05 9.2045e+09
3.78e+05 9.2934e+09
3.816e+05 9.5743e+09
3.852e+05 9.6295e+09
3.888e+05 9.5502e+09
3.924e+05 9.5346e+09
3.96e+05 9.3586e+09
3.996e+05 9.2344e+09
4.032e+05 9.2664e+09
4.068e+05 9.6975e+09
4.104e+05 9.8866e+09
4.14e+05 9.5556e+09
4.176e+05 8.7648e+09
4.212e+05 8.1856e+09
4.248e+05 7.8328e+09
4.284e+05 7.4457e+09
4.32e+05 7.187e+09
4.356e+05 6.9995e+09
4.392e+05 6.9975e+09
4.428e+05 7.0725e+09
4.464e+05 7.1473e+09
4.5e+05 7.2856e+09
4.536e+05 8.0435e+09
4.572e+05 8.7415e+09
4.608e+05 9.1694e+09
4.644e+05 9.2484e+09
4.68e+05 9.4307e+09
4.716e+05 9.4215e+09
4.752e+05 9.2611e+09
4.788e+05 9.209e+09
4.824e+05 9.0736e+09
4.86e+05 9.085e+09
4.896e+05 9.248e+09
4.932e+05 9.71e+09
4.968e+05 9.8093e+09
5.004e+05 9.3541e+09
5.04e+05 8.5732e+09
5.076e+05 8.0979e+09
5.112e+05 7.8114e+09
5.148e+05 7.5121e+09
5.184e+05 7.3514e+09
5.22e+05 7.1559e+09
5.256e+05 7.14e+09
5.292e+05 7.2427e+09
5.328e+05 7.3803e+09
5.364e+05 7.7157e+09
5.4e+05 8.5611e+09
5.436e+05 9.1585e+09
5.472e+05 9.3864e+09
5.508e+05 9.441e+09
5.544e+05 9.7061e+09
5.58e+05 9.7374e+09
5.616e+05 9.633e+09
5.652e+05 9.6234e+09
5.688e+05 9.4522e+09
5.724e+05 9.3238e+09
5.76e+05 9.3544e+09
5.796e+05 9.7919e+09
5.832e+05 9.9877e+09
5.868e+05 9.6543e+09
5.904e+05 8.8585e+09
5.94e+05 8.2956e+09
5.976e+05 7.9494e+09
6.012e+05 7.6024e+09
6.048e+05 7.3231e+09
6.084e+05 7.136e+09
6.12e+05 7.1225e+09
6.156e+05 7.2379e+09
6.192e+05 7.3925e+09
6.228e+05 7.7502e+09
6.264e+05 8.6143e+09
6.3e+05 9.1926e+09
6.336e+05 9.4106e+09
6.372e+05 9.4579e+09
6.408e+05 9.7201e+09
6.444e+05 9.7512e+09
6.48e+05 9.6368e+09
6.516e+05 9.6269e+09
6.552e+05 9.4601e+09
6.588e+05 9.3414e+09
6.624e+05 9.3969e+09
6.66e+05 9.8276e+09
6.696e+05 9.9854e+09
6.732e+05 9.6531e+09
6.768e+05 8.8543e+09
6.804e+05 8.271e+09
6.84e+05 7.8814e+09
6.876e+05 7.5153e+09
6.912e+05 7.2023e+09
6.948e+05 7.0207e+09
6.984e+05 7.0192e+09
7.02e+05 7.1527e+09
7.056e+05 7.344e+09
7.092e+05 7.7702e+09
7.128e+05 8.6298e+09
7.164e+05 9.1697e+09
7.2e+05 9.3679e+09
7.236e+05 9.3917e+09
7.272e+05 9.6158e+09
7.308e+05 9.6031e+09
7.344e+05 9.4049e+09
7.38e+05 9.2916e+09
7.416e+05 9.0743e+09
7.452e+05 8.984e+09
7.488e+05 9.092e+09
7.524e+05 9.4773e+09
7.56e+05 9.5908e+09
7.596e+05 9.238e+09
7.632e+05 8.4742e+09
7.668e+05 7.8978e+09
7.704e+05 7.5588e+09
7.74e+05 7.1909e+09
7.776e+05 6.9586e+09
7.812e+05 6.7348e+09
7.848e+05 6.7061e+09
7.884e+05 6.6931e+09
7.92e+05 6.5882e+09
7.956e+05 6.4452e+09
7.992e+05 6.5688e+09
8.028e+05 6.852e+09
8.064e+05 7.2894e+09
8.1e+05 7.6262e+09
8.136e+05 7.8774e+09
8.172e+05 7.8599e+09
8.208e+05 7.6598e+09
8.244e+05 7.5712e+09
8.28e+05 7.4449e+09
8.316e+05 7.5037e+09
8.352e+05 7.7182e+09
8.388e+05 8.2538e+09
8.424e+05 8.3885e+09
8.46e+05 8.06e+09
8.496e+05 7.4193e+09
8.532e+05 7.0283e+09
8.568e+05 6.7986e+09
8.604e+05 6.5101e+09
8.64e+05 6.3595e+09
8.676e+05 6.1297e+09
8.712e+05 6.1045e+09
8.748e+05 6.0406e+09
8.784e+05 5.8516e+09
8.82e+05 5.4909e+09
8.856e+05 5.6412e+09
8.892e+05 5.8556e+09
8.928e+05 6.3696e+09
