#1
#Electrical Demand Profile in W for Region2 according to O. Schülting, „Vergleich von Power-to-X-Konzepten zur Sektorenkopplung bei hohen regenerativen Anteilen“. PhD Thesis, Institute of Energy Systems, Hamburg University of Technology, Hamburg, 2021. https://cuvillier.de/de/shop/people/60341-oliver-schulting
double	default(8760,2)
0 1.312e+10
3600 1.2849e+10
7200 1.2802e+10
10800 1.2578e+10
14400 1.2093e+10
18000 1.1157e+10
21600 1.1434e+10
25200 1.1995e+10
28800 1.299e+10
32400 1.3589e+10
36000 1.4483e+10
39600 1.463e+10
43200 1.4182e+10
46800 1.4159e+10
50400 1.3911e+10
54000 1.4144e+10
57600 1.4919e+10
61200 1.6073e+10
64800 1.6251e+10
68400 1.5582e+10
72000 1.4661e+10
75600 1.443e+10
79200 1.4386e+10
82800 1.4084e+10
86400 1.2137e+10
90000 1.2163e+10
93600 1.2475e+10
97200 1.2599e+10
1.008e+05 1.2558e+10
1.044e+05 1.1974e+10
1.08e+05 1.3e+10
1.116e+05 1.4927e+10
1.152e+05 1.6772e+10
1.188e+05 1.6809e+10
1.224e+05 1.6619e+10
1.26e+05 1.6225e+10
1.296e+05 1.5458e+10
1.332e+05 1.535e+10
1.368e+05 1.5562e+10
1.404e+05 1.6564e+10
1.44e+05 1.7879e+10
1.476e+05 1.8916e+10
1.512e+05 1.826e+10
1.548e+05 1.6448e+10
1.584e+05 1.5072e+10
1.62e+05 1.4773e+10
1.656e+05 1.4397e+10
1.692e+05 1.3953e+10
1.728e+05 1.4486e+10
1.764e+05 1.4097e+10
1.8e+05 1.4087e+10
1.836e+05 1.3962e+10
1.872e+05 1.3642e+10
1.908e+05 1.31e+10
1.944e+05 1.3293e+10
1.98e+05 1.3697e+10
2.016e+05 1.4197e+10
2.052e+05 1.4755e+10
2.088e+05 1.5335e+10
2.124e+05 1.5236e+10
2.16e+05 1.4786e+10
2.196e+05 1.4761e+10
2.232e+05 1.493e+10
2.268e+05 1.5391e+10
2.304e+05 1.5948e+10
2.34e+05 1.6944e+10
2.376e+05 1.6729e+10
2.412e+05 1.5688e+10
2.448e+05 1.442e+10
2.484e+05 1.4001e+10
2.52e+05 1.3768e+10
2.556e+05 1.3295e+10
2.592e+05 1.3085e+10
2.628e+05 1.2788e+10
2.664e+05 1.276e+10
2.7e+05 1.258e+10
2.736e+05 1.2133e+10
2.772e+05 1.1249e+10
2.808e+05 1.158e+10
2.844e+05 1.2148e+10
2.88e+05 1.3167e+10
2.916e+05 1.3763e+10
2.952e+05 1.465e+10
2.988e+05 1.4796e+10
3.024e+05 1.4315e+10
3.06e+05 1.4281e+10
3.096e+05 1.4028e+10
3.132e+05 1.4259e+10
3.168e+05 1.5048e+10
3.204e+05 1.6233e+10
3.24e+05 1.6405e+10
3.276e+05 1.5724e+10
3.312e+05 1.4772e+10
3.348e+05 1.4514e+10
3.384e+05 1.4434e+10
3.42e+05 1.4101e+10
3.456e+05 1.3273e+10
3.492e+05 1.3024e+10
3.528e+05 1.3001e+10
3.564e+05 1.3315e+10
3.6e+05 1.3933e+10
3.636e+05 1.5255e+10
3.672e+05 1.7244e+10
3.708e+05 1.8334e+10
3.744e+05 1.8363e+10
3.78e+05 1.8312e+10
3.816e+05 1.9024e+10
3.852e+05 1.9043e+10
3.888e+05 1.8924e+10
3.924e+05 1.9158e+10
3.96e+05 1.8893e+10
3.996e+05 1.8511e+10
4.032e+05 1.8512e+10
4.068e+05 1.9221e+10
4.104e+05 1.9542e+10
4.14e+05 1.9033e+10
4.176e+05 1.7622e+10
4.212e+05 1.6469e+10
4.248e+05 1.5673e+10
4.284e+05 1.4889e+10
4.32e+05 1.4901e+10
4.356e+05 1.4617e+10
4.392e+05 1.4614e+10
4.428e+05 1.4839e+10
4.464e+05 1.5191e+10
4.5e+05 1.6124e+10
4.536e+05 1.7795e+10
4.572e+05 1.8708e+10
4.608e+05 1.8562e+10
4.644e+05 1.8486e+10
4.68e+05 1.9182e+10
4.716e+05 1.9146e+10
4.752e+05 1.8981e+10
4.788e+05 1.9217e+10
4.824e+05 1.8948e+10
4.86e+05 1.8568e+10
4.896e+05 1.8588e+10
4.932e+05 1.927e+10
4.968e+05 1.9584e+10
5.004e+05 1.9089e+10
5.04e+05 1.7709e+10
5.076e+05 1.6604e+10
5.112e+05 1.5828e+10
5.148e+05 1.5174e+10
5.184e+05 1.4921e+10
5.22e+05 1.4642e+10
5.256e+05 1.4647e+10
5.292e+05 1.4891e+10
5.328e+05 1.527e+10
5.364e+05 1.6277e+10
5.4e+05 1.8022e+10
