#1	
#SLP with Hamburg TMY, scaled to 35 MWh yearly demand
double default(8761,2)	
2268000	8327.320225
2271600	12099.5251
2275200	11980.90229
2278800	11340.33922
2282400	11553.86026
2286000	11364.06376
2289600	11008.19538
2293200	10723.50069
2296800	10628.60243
2300400	10391.35685
2304000	10367.63228
2307600	10462.53054
2311200	10889.57258
2314800	11221.71642
2318400	11364.06376
2322000	11292.8901
2325600	10937.02173
2329200	10035.48847
2332800	8944.158755
2336400	6571.702865
2340000	5270.347355
2343600	5606.75248
2347200	5696.460525
2350800	6145.00075
2354400	7602.756385
2358000	11348.06705
2361600	11303.21304
2365200	10989.2349
2368800	10877.09984
2372400	10652.82974
2376000	10361.27862
2379600	10002.44644
2383200	9912.738395
2386800	9890.31141
2390400	9935.165415
2394000	10024.87346
2397600	10450.98667
2401200	10809.81881
2404800	11034.08891
2408400	11011.66189
2412000	10764.96477
2415600	9845.45737
2419200	8499.836765
2422800	6234.70876
2426400	5191.520565
2430000	5522.894195
2433600	5611.260515
2437200	6053.092045
2440800	7489.044535
2444400	11178.33787
2448000	11134.15471
2451600	10824.87266
2455200	10714.41476
2458800	10493.499
2462400	10206.30849
2466000	9852.84328
2469600	9764.47696
2473200	9742.38538
2476800	9786.56854
2480400	9874.934825
2484000	10294.67481
2487600	10648.14002
2491200	10869.05579
2494800	10846.96424
2498400	10603.9569
2502000	9698.20222
2505600	8372.70763
2509200	6141.458365
2512800	4827.74915
2516400	5135.903325
2520000	5218.077795
2523600	5628.95004
2527200	6964.284915
2530800	10395.06836
2534400	10353.98112
2538000	10066.37055
2541600	9963.652475
2545200	9758.216335
2548800	9491.14936
2552400	9162.45155
2556000	9080.27708
2559600	9059.73348
2563200	9100.820715
2566800	9182.99515
2570400	9573.323795
2574000	9902.02164
2577600	10107.45775
2581200	10086.91415
2584800	9860.934405
2588400	9018.646245
2592000	7786.02944
2595600	5711.12451
2599200	4084.380545
2602800	4345.085675
2606400	4414.60705
2610000	4762.213925
2613600	5891.93619
2617200	8794.45343
2620800	8759.692725
2624400	8516.36793
2628000	8429.46622
2631600	8255.6628
2635200	8029.71834
2638800	7751.632875
2642400	7682.1115
2646000	7664.73113
2649600	7699.491835
2653200	7769.01321
2656800	8099.239715
2660400	8377.32518
2664000	8551.128635
2667600	8533.748265
2671200	8342.56451
2674800	7629.97046
2678400	6587.149905
2682000	4831.735265
2685600	4864.797665
2689200	5015.644095
2692800	5091.06731
2696400	5487.039215
2700000	6618.38751
2703600	9616.46049
2707200	9522.181445
2710800	9013.074735
2714400	9182.77696
2718000	9031.93053
2721600	8749.093465
2725200	8522.823785
2728800	8447.40057
2732400	8258.842515
2736000	8239.98672
2739600	8315.409935
2743200	8654.81442
2746800	8918.79569
2750400	9031.93053
2754000	8975.36311
2757600	8692.526045
2761200	7976.00545
2764800	7108.638425
2768400	5223.057945
2772000	5314.40259
2775600	5479.19029
2779200	5561.584105
2782800	5994.151765
2786400	7230.05934
2790000	10505.21444
2793600	10402.22215
2797200	9846.063745
2800800	10031.44986
2804400	9866.66219
2808000	9557.685305
2811600	9310.50379
2815200	9228.10994
2818800	9022.12535
2822400	9001.52687
2826000	9083.92072
2829600	9454.69301
2833200	9743.07145
2836800	9866.66219
2840400	9804.86682
2844000	9495.8899
2847600	8713.148465
2851200	7765.619295
2854800	5705.773325
2858400	4988.81845
2862000	5143.51047
2865600	5220.856515
2869200	5626.92312
2872800	6787.113445
2876400	9861.61785
2880000	9764.93532
2883600	9242.849665
2887200	9416.878205
2890800	9262.18615
2894400	8972.138595
2898000	8740.10053
2901600	8662.754485
2905200	8469.389425
2908800	8450.05294
2912400	8527.39895
2916000	8875.456065
2919600	9146.167135
2923200	9262.18615
2926800	9204.17666
2930400	8914.12907
2934000	8179.34187
2937600	7289.862615
2941200	5356.21205
2944800	4511.336585
2948400	4799.29422
2952000	4876.082925
2955600	5260.02645
2959200	6507.84295
2962800	9713.771515
2966400	9675.377145
2970000	9406.61666
2973600	9310.630805
2977200	9118.659025
2980800	8869.095725
2984400	8561.940905
2988000	8485.152165
2991600	8465.955015
2995200	8504.34935
2998800	8581.138055
3002400	8945.88443
3006000	9253.03925
3009600	9445.01103
3013200	9425.813845
3016800	9214.644915
3020400	8427.560645
3024000	7275.730035
3027600	5336.81519
3031200	4986.695455
3034800	5304.99515
3038400	5389.875085
3042000	5814.27469
3045600	7193.57345
3049200	10737.31022
3052800	10694.87024
3056400	10397.79052
3060000	10291.69061
3063600	10079.49082
3067200	9803.631075
3070800	9464.11137
3074400	9379.231435
3078000	9358.01146
3081600	9400.451445
3085200	9485.331345
3088800	9888.510975
3092400	10228.03068
3096000	10440.23047
3099600	10419.01049
3103200	10185.59073
3106800	9315.57151
3110400	8042.37266
3114000	5899.154625
3117600	4378.695125
3121200	4806.834235
3124800	4573.303805
3128400	5020.903755
3132000	6733.46009
3135600	10002.8858
3139200	10197.49448
3142800	9866.659705
3146400	9613.668435
3150000	9088.22502
3153600	8757.390285
3157200	8446.01639
3160800	8290.32946
3164400	8173.564245
3168000	8173.564245
3171600	8407.094675
3175200	8854.694625
3178800	9302.294575
3182400	9710.972775
3186000	9983.42492
3189600	9905.581455
3193200	9049.303305
3196800	7648.12083
3200400	5624.190635
3204000	3577.61719
3207600	3805.97574
3211200	3866.871365
3214800	4171.34942
3218400	5160.903125
3222000	7703.2949
3225600	7672.847105
3229200	7459.71247
3232800	7383.59293
3236400	7231.35392
3240000	7033.443165
3243600	6789.860735
3247200	6728.96511
3250800	6713.74123
3254400	6744.189025
3258000	6805.084615
3261600	7094.33879
3265200	7337.92122
3268800	7490.160265
3272400	7474.93635
3276000	7307.473425
3279600	6683.2934
3283200	5769.859235
3286800	4232.24501
3290400	3651.81964
3294000	3884.91453
3297600	3947.073165
3301200	4257.866305
3304800	5267.94408
3308400	7863.066995
3312000	7831.98766
3315600	7614.432455
3319200	7536.73417
3322800	7381.3376
3326400	7179.322045
3330000	6930.687505
3333600	6868.52887
3337200	6852.98922
3340800	6884.06852
3344400	6946.227155
3348000	7241.480645
3351600	7490.115185
3355200	7645.511755
3358800	7629.972105
3362400	7459.035885
3366000	6821.909885
3369600	5889.530395
3373200	4320.02494
3376800	4117.091475
3380400	4379.88453
3384000	4449.962685
3387600	4800.35346
3391200	5939.123435
3394800	8864.88631
3398400	8829.847215
3402000	8584.57369
3405600	8496.976005
3409200	8321.7806
3412800	8094.026605
3416400	7813.71402
3420000	7743.635865
3423600	7726.1163
3427200	7761.155395
3430800	7831.23355
3434400	8164.10476
3438000	8444.41738
3441600	8619.61275
3445200	8602.09322
3448800	8409.37832
3452400	7691.07724
3456000	6639.90495
3459600	4870.431615
3463200	4204.991665
3466800	4473.395395
3470400	4544.96973
3474000	4902.84137
3477600	6065.924165
3481200	9054.152275
3484800	9018.365125
3488400	8767.85497
3492000	8678.38706
3495600	8499.451275
3499200	8266.834695
3502800	7980.53739
3506400	7908.963055
3510000	7891.06948
3513600	7926.85663
3517200	7998.430965
3520800	8338.40903
3524400	8624.706335
3528000	8803.642155
3531600	8785.74858
3535200	8588.91915
3538800	7855.28233
3542400	6781.66741
3546000	4974.41567
3549600	4321.24581
3553200	4597.07003
3556800	4670.62316
3560400	5038.38874
3564000	6233.626945
3567600	9304.46972
3571200	9267.69319
3574800	9010.25727
3578400	8918.31584
3582000	8734.43305
3585600	8495.385395
3589200	8201.172945
3592800	8127.619815
3596400	8109.231515
