#1
#SLP with Hamburg TMY, scaled to 10 MWh yearly demand	
double default(8761,2)	
5022000	1307.06447
5025600	1340.15471
5029200	1444.94047
5032800	1720.69246
5036400	2476.25294
5040000	3182.17805
5043600	2961.57645
5047200	2812.67037
5050800	2691.33949
5054400	2564.49358
5058000	2470.7379
5061600	2415.5875
5065200	2410.07246
5068800	2459.70782
5072400	2525.8883
5076000	2652.73421
5079600	2763.03501
5083200	2790.61021
5086800	2785.09517
5090400	2674.79437
5094000	2371.46718
5097600	1704.14734
5101200	1356.69983
5104800	1117.06309
5108400	1185.45471
5112000	1236.74842
5115600	1419.12607
5119200	1857.97228
5122800	2741.36401
5126400	3527.86761
5130000	3294.19625
5133600	3003.53188
5137200	2769.86052
5140800	2576.08427
5144400	2450.69963
5148000	2416.50382
5151600	2405.10522
5155200	2467.79754
5158800	2576.08427
5162400	2724.2661
5166000	2900.94445
5169600	2980.73467
5173200	3003.53188
5176800	2872.44794
5180400	2507.69265
5184000	1715.48974
5187600	1242.44772
5191200	1357.41698
5194800	1398.72967
5198400	1434.14055
5202000	1546.27499
5205600	1841.36564
5209200	2649.91401
5212800	3405.34607
5216400	3169.27355
5220000	3009.9246
5223600	2880.08472
5227200	2744.34302
5230800	2644.0122
5234400	2584.99407
5238000	2579.09226
5241600	2632.20858
5245200	2703.03033
5248800	2838.77203
5252400	2956.80829
5256000	2986.31735
5259600	2980.41554
5263200	2862.37928
5266800	2537.77957
5270400	1823.6602
5274000	1451.84599
5277600	1154.39601
5281200	1225.07332
5284800	1278.0813
5288400	1466.55412
5292000	1920.06684
5295600	2832.98205
5299200	3645.77108
5302800	3404.29028
5306400	3103.91173
5310000	2862.43093
5313600	2662.17856
5317200	2532.6035
5320800	2497.26484
5324400	2485.48529
5328000	2550.27282
5331600	2662.17856
5335200	2815.31273
5338800	2997.89577
5342400	3080.35263
5346000	3103.91173
5349600	2968.44689
5353200	2591.50125
5356800	1772.82245
5360400	1283.97108
5364000	1388.43959
5367600	1430.69644
5371200	1466.91661
5374800	1581.61379
5378400	1883.44848
5382000	2710.47554
5385600	3483.17235
5389200	3241.7046
5392800	3078.71386
5396400	2945.9066
5400000	2807.06264
5403600	2704.43884
5407200	2644.07191
5410800	2638.03521
5414400	2692.36546
5418000	2764.80578
5421600	2903.64974
5425200	3024.38362
5428800	3054.56709
5432400	3048.53039
5436000	2927.79652
5439600	2595.77836
5443200	1865.3384
5446800	1485.02669
5450400	1284.42316
5454000	1323.5143
5457600	1357.02099
5461200	1463.12552
5464800	1742.34794
5468400	2507.41739
5472000	3222.22681
5475600	2998.84886
5479200	2848.06875
5482800	2725.21089
5486400	2596.76857
5490000	2501.83294
5493600	2445.98846
5497200	2440.40401
5500800	2490.66405
5504400	2557.67743
5508000	2686.11975
5511600	2797.80872
5515200	2825.73096
5518800	2820.14651
5522400	2708.45754
5526000	2401.31287
5529600	1725.5946
5533200	1373.77434
5536800	1267.1006
5540400	1305.66454
5544000	1338.71933
5547600	1443.39286
5551200	1718.84952
5554800	2473.60075
5558400	3178.76978
5562000	2958.40445
5565600	2809.65786
5569200	2688.45693
5572800	2561.74687
5576400	2468.09161
5580000	2413.00028
5583600	2407.49115
5587200	2457.07335
5590800	2523.18294
5594400	2649.893
5598000	2760.07566
5601600	2787.62133
5605200	2782.1122
5608800	2671.92954
5612400	2368.92722
5616000	1702.32212
5619600	1355.24673
5623200	1363.7169
5626800	1405.22133
5630400	1440.79655
5634000	1553.45142
5637600	1849.91162
5641200	2662.21255
5644800	3421.15065
5648400	3183.9825
5652000	3023.89399
5655600	2893.45151
5659200	2757.07982
5662800	2656.28335
5666400	2596.99131
5670000	2591.06211
5673600	2644.42494
5677200	2715.57539
5680800	2851.94708
5684400	2970.53116
5688000	3000.17718
5691600	2994.24797
5695200	2875.66389
5698800	2549.55768
5702400	1832.12401
5706000	1458.58416
5709600	1322.24049
5713200	1362.48259
5716800	1396.97582
5720400	1506.20439
5724000	1793.64797
5727600	2581.2434
5731200	3317.09897
5734800	3087.14411
5738400	2931.92457
5742000	2805.44939
5745600	2673.22534
5749200	2575.49452
5752800	2518.00581
5756400	2512.25693
5760000	2563.99678
5763600	2632.98324
5767200	2765.20729
5770800	2880.18472
5774400	2908.92908
5778000	2903.18021
5781600	2788.20278
5785200	2472.01483
5788800	1776.40136
5792400	1414.22244
5796000	1216.03515
5799600	1253.04491
5803200	1284.76757
5806800	1385.22264
5810400	1649.57811
5814000	2373.91209
5817600	3050.66208
5821200	2839.17771
5824800	2696.42576
5828400	2580.10935
5832000	2458.50584
5835600	2368.62498
5839200	2315.75389
5842800	2310.46678
5846400	2358.05076
5850000	2421.49607
5853600	2543.09959
5857200	2648.84178
5860800	2675.27732
5864400	2669.99021
5868000	2564.24803
5871600	2273.45701
5875200	1633.71678
5878800	1300.6289
5882400	1026.15148
5886000	1057.38218
5889600	1084.15135
5893200	1168.92038
5896800	1391.99679
5900400	2003.22616
5904000	2574.30176
5907600	2395.84064
5911200	2275.37938
5914800	2177.22576
5918400	2074.61061
5922000	1998.76463
5925600	1954.14935
5929200	1949.68782
5932800	1989.84157
5936400	2043.37991
5940000	2145.99506
5943600	2235.22562
5947200	2257.53326
5950800	2253.07173
5954400	2163.84117
5958000	1918.45712
5961600	1378.61221
5965200	1097.53593
5968800	1416.24275
5972400	1459.34579
5976000	1496.29126
5979600	1613.28522
5983200	1921.16408
5986800	2764.75216
5990400	3552.92203
5994000	3306.61895
5997600	3140.36436
6001200	3004.89767
6004800	2863.27339
6008400	2758.59458
6012000	2697.01881
6015600	2690.86123
6019200	2746.27942
6022800	2820.17035
6026400	2961.79463
6030000	3084.94617
6033600	3115.73405
6037200	3109.57648
6040800	2986.42493
6044400	2647.75819
6048000	1902.69135
6051600	1514.76399
6055200	1605.6828
6058800	1654.5514
6062400	1696.43878
6066000	1829.08214
6069600	2178.14362
6073200	3134.57207
6076800	4028.16945
6080400	3748.92027
6084000	3560.42707
6087600	3406.84002
6091200	3246.27174
6094800	3127.59084
6098400	3057.77854
6102000	3050.79731
6105600	3113.62838
6109200	3197.40313
6112800	3357.97141
6116400	3497.596
6120000	3532.50215
6123600	3525.52092
6127200	3385.89633
6130800	3001.92871
6134400	2157.19993
6138000	1717.38247
6141600	1619.80232
6145200	1669.10065
6148800	1711.35636
6152400	1845.16612
6156000	2197.29706
6159600	3162.13583
6163200	4063.59103
6166800	3781.88628
6170400	3591.73557
6174000	3436.79796
6177600	3274.81773
6181200	3155.09321
6184800	3084.66702
6188400	3077.6244
6192000	3141.00797
6195600	3225.5194
6199200	3387.49963
6202800	3528.352
6206400	3563.5651
6210000	3556.52248
6213600	3415.6701
6217200	3028.32607
6220800	2176.1692
6224400	1732.48422
6228000	1599.83329
6231600	1648.52387
6235200	1690.25865
6238800	1822.41879
6242400	2170.20863
6246000	3123.15281
6249600	4013.49481
6253200	3735.26294
6256800	3547.45642
6260400	3394.42889
6264000	3234.44556
6267600	3116.19701
6271200	3046.63904
6274800	3039.68325
6278400	3102.28542
6282000	3185.75498
6285600	3345.73831
6289200	3484.85425
6292800	3519.63323
6296400	3512.67743
6300000	3373.5615
6303600	2990.99267
6307200	2149.34124
6310800	1711.12604
6314400	1283.34305
6318000	1361.91507
6321600	1420.84409
6325200	1630.36948
6328800	2134.53996
6332400	3149.4286
6336000	4053.00686
6339600	3784.55245
6343200	3450.62135
6346800	3182.16694
6350400	2959.54621
6354000	2815.4975
6357600	2776.21149
6361200	2763.11615
6364800	2835.1405
6368400	2959.54621
6372000	3129.78559
6375600	3332.76332
6379200	3424.43068
6382800	3450.62135
6386400	3300.02497
6390000	2880.97418
6393600	1970.84825
6397200	1427.39175
6400800	1107.9733
6404400	1175.8084
6408000	1226.68472
6411600	1407.57832
6415200	1842.85355
6418800	2719.05692
6422400	3499.16057
6426000	3267.39065
6429600	2979.09147
6433200	2747.32155
6436800	2555.1221
6440400	2430.75775
6444000	2396.8402
6447600	2385.53435
6451200	2447.71652
6454800	2555.1221
6458400	2702.09815
6462000	2877.33882
6465600	2956.47977
6469200	2979.09147
6472800	2849.0742
6476400	2487.287
6480000	1701.53042
6483600	1232.33765
6487200	1116.45865
6490800	1184.81327
6494400	1236.07922
6498000	1418.35819
6501600	1856.96695
6505200	2739.88068
6508800	3525.95871
6512400	3292.41379
6516000	3001.90669
6519600	2768.36176
6523200	2574.69037
6526800	2449.37358
6530400	2415.19627
6534000	2403.80384
6537600	2466.46223
6541200	2574.69037
6544800	2722.79202
6548400	2899.37477
6552000	2979.12182
6555600	3001.90669
6559200	2870.89368
6562800	2506.33575
6566400	1714.5615
6570000	1241.77544
6573600	1298.47852
6577200	1337.99743
6580800	1371.87078
6584400	1479.1364
6588000	1761.41434
6591600	2534.85589
6595200	3257.48742
6598800	3031.66506
6602400	2879.23498
6606000	2755.03268
6609600	2625.18483
6613200	2529.21033
6616800	2472.75475
6620400	2467.10919
6624000	2517.91922
6627600	2585.66592
6631200	2715.51377
6634800	2828.42495
6638400	2856.65274
6642000	2851.00718
6645600	2738.09601
6649200	2427.59027
6652800	1744.47766
6656400	1388.80746
6660000	1191.61249
6663600	1227.87896
6667200	1258.9645
6670800	1357.40205
6674400	1616.44825
6678000	2326.23482
6681600	2989.39307
6685200	2782.15612
6688800	2642.27117
6692400	2528.29085
6696000	2409.1296
6699600	2321.05389
6703200	2269.24465
6706800	2264.06373
6710400	2310.69204
6714000	2372.86313
6717600	2492.02438
6721200	2595.64286
6724800	2621.54748
6728400	2616.36655
6732000	2512.74808
6735600	2227.79726
6739200	1600.90548
6742800	1274.50727
6746400	1101.85749
6750000	1135.39228
6753600	1164.13639
6757200	1255.1594
6760800	1494.69364
6764400	2151.01744
6768000	2764.22509
6771600	2572.5977
6775200	2443.24921
6778800	2337.85415
6782400	2227.6684
6786000	2146.22676
6789600	2098.31991
6793200	2093.52923
6796800	2136.64539
6800400	2194.13361
6804000	2304.31936
6807600	2400.13305
6811200	2424.08647
6814800	2419.29579
6818400	2323.48209
6822000	2059.99443
6825600	1480.32158
6829200	1178.50844
6832800	1250.45488
6836400	1288.5122
6840000	1321.13276
6843600	1424.43121
6847200	1696.26923
6850800	2441.1054
6854400	3137.01072
6858000	2919.54031
6861600	2772.74778
6865200	2653.13905
6868800	2528.09356
6872400	2435.66864
6876000	2381.30103
6879600	2375.86427
6883200	2424.79512
6886800	2490.03624
6890400	2615.08173
6894000	2723.81694
6897600	2751.00074
6901200	2745.56398
6904800	2636.82877
6908400	2337.80695
6912000	1679.95895
6915600	1337.44305
6919200	1294.81758
6922800	1334.22507
6926400	1368.00292
6930000	1474.96611
6933600	1756.4482
6937200	2527.7091
6940800	3248.30324
6944400	3023.11757
6948000	2871.11725
6951600	2747.26513
6955200	2617.78337
6958800	2522.07946
6962400	2465.78305
6966000	2460.1534
6969600	2510.82018
6973200	2578.37588
6976800	2707.85764
6980400	2820.45047
6984000	2848.59868
6987600	2842.96904
6991200	2730.3762
6994800	2420.74591
6998400	1739.55927
7002000	1384.89185
7005600	1288.91014
7009200	1328.13784
7012800	1361.76158
7016400	1468.23677
7020000	1748.43462
7023600	2516.17675
7027200	3233.48326
7030800	3009.32498
7034400	2858.01814
7038000	2734.73108
7041600	2605.84006
7045200	2510.57279
7048800	2454.53322
7052400	2448.92927
7056000	2499.36488
7059600	2566.61236
7063200	2695.50338
7066800	2807.58252
7070400	2835.60231
7074000	2829.99835
7077600	2717.91921
7081200	2409.70157
7084800	1731.62275
7088400	1378.57345
7092000	1079.2327
7095600	1112.07892
7099200	1140.23281
7102800	1229.38682
7106400	1464.00262
7110000	2106.84993
7113600	2707.46639
7117200	2519.77375
7120800	2393.08121
7124400	2289.85026
7128000	2181.92699
7131600	2102.15761
7135200	2055.23445
7138800	2050.54214
7142400	2092.77298
7146000	2149.08078
7149600	2257.00405
7153200	2350.85037
7156800	2374.31195
7160400	2369.61963
7164000	2275.77331
7167600	2017.69592
7171200	1449.92568
7174800	1154.30976
7178400	688.51441
7182000	709.46919
7185600	727.43044
7189200	784.30772
7192800	933.98476
7196400	1344.09987
7200000	1727.2731
7203600	1607.53147
7207200	1526.70586
7210800	1460.84796
7214400	1391.99652
7218000	1341.10633
7221600	1311.17092
7225200	1308.17738
7228800	1335.11924
7232400	1371.04174
7236000	1439.89318
7239600	1499.76399
7243200	1514.7317
7246800	1511.73816
7250400	1451.86734
7254000	1287.22259
7257600	925.00414
7261200	736.41106
7264800	419.7896
7268400	445.491
7272000	464.76705
7275600	533.30413
7279200	698.22147
7282800	1030.19794
7286400	1325.76409
7290000	1237.95096
7293600	1128.71999
7297200	1040.90686
7300800	968.08621
7304400	920.96697
7308000	908.11627
7311600	903.8327
7315200	927.39232
7318800	968.08621
7322400	1023.77259
7326000	1090.16788
7329600	1120.15285
7333200	1128.71999
7336800	1079.45896
7340400	942.38481
7344000	644.67688
7347600	466.90884
7351200	302.26945
7354800	320.77574
7358400	334.65546
7362000	384.00557
7365600	502.75428
7369200	741.7939
7372800	954.61626
7376400	891.38643
7380000	812.73469
7383600	749.50485
7387200	697.07036
7390800	663.14215
7394400	653.88901
7398000	650.80462
7401600	667.76873
7405200	697.07036
7408800	737.16732
7412400	784.97525
7416000	806.56592
7419600	812.73469
7423200	777.26429
7426800	678.56406
7430400	464.19951
7434000	336.19765
7437600	484.47427
7441200	514.13596
7444800	536.38223
7448400	615.48007
7452000	805.80925
7455600	1188.93941
7459200	1530.04885
7462800	1428.70474
7466400	1302.64256
7470000	1201.29845
7473600	1117.25699
7477200	1062.87723
7480800	1048.04638
7484400	1043.10277
7488000	1070.29265
7491600	1117.25699
7495200	1181.52399
7498800	1258.15002
7502400	1292.75533
7506000	1302.64256
7509600	1245.79099
7513200	1087.5953
7516800	744.01406
7520400	538.85404
7524000	776.60484
7527600	800.24064
7531200	820.49989
7534800	884.65421
7538400	1053.48135
7542000	1516.06771
7545600	1948.26518
7549200	1813.20347
7552800	1722.03681
7556400	1647.75287
7560000	1570.09239
7563600	1512.69116
7567200	1478.92573
7570800	1475.54919
7574400	1505.93808
7578000	1546.45659
7581600	1624.11707
7585200	1691.64793
7588800	1708.53064
7592400	1705.1541
7596000	1637.62325
7599600	1451.91339
7603200	1043.35172
7606800	830.62952
7610400	628.74456
7614000	647.88027
7617600	664.2823
7621200	716.22207
7624800	852.90567
7628400	1227.41873
7632000	1577.32875
7635600	1467.98187
7639200	1394.17272
7642800	1334.03194
7646400	1271.15748
7650000	1224.68506
7653600	1197.34834
7657200	1194.61467
7660800	1219.21771
7664400	1252.02178
7668000	1314.89623
7671600	1369.56967
7675200	1383.23803
7678800	1380.50436
7682400	1325.83092
7686000	1175.47896
7689600	844.70465
7693200	672.48331
7696800	550.33552
7700400	567.08486
7704000	581.44144
7707600	626.90394
7711200	746.5421
7714800	1074.35065
7718400	1380.62433
7722000	1284.9138
7725600	1220.3092
7729200	1167.66841
7732800	1112.63486
7736400	1071.95789
7740000	1048.03025
7743600	1045.63749
7747200	1067.17236
7750800	1095.88552
7754400	1150.91907
7758000	1198.77433
7761600	1210.73815
7765200	1208.34538
7768800	1160.49012
7772400	1028.88815
7776000	739.36381
7779600	588.61973
7783200	511.71273
7786800	543.04208
7790400	566.53909
7794000	650.08403
7797600	851.11403
7801200	1255.78481
7804800	1616.07234
7808400	1509.03039
7812000	1375.88065
7815600	1268.8387
7819200	1180.07221
7822800	1122.63507
7826400	1106.97039
7830000	1101.74883
7833600	1130.4674
7837200	1180.07221
7840800	1247.95247
7844400	1328.88662
7848000	1365.43753
7851600	1375.88065
7855200	1315.83273
7858800	1148.74286
7862400	785.84455
7866000	569.14987
7869600	397.57317
7873200	433.97072
7876800	467.56845
7880400	559.96222
7884000	834.3437
7887600	1511.89798
7891200	1917.87059
7894800	1901.07172
7898400	1618.2908
7902000	1475.50044
7905600	1338.30969
7909200	1217.91782
7912800	1161.9216
7916400	1125.52405
7920000	1117.12462
7923600	1159.12179
7927200	1234.71668
7930800	1335.50988
7934400	1441.9027
7938000	1545.49571
7941600	1497.89893
7945200	1327.11045
7948800	881.94049
7952400	495.56656
7956000	741.76861
7959600	787.18301
7963200	821.24382
7966800	942.3489
7970400	1233.75799
7974000	1820.36072
7977600	2342.62637
7981200	2187.46049
7984800	1994.44927
7988400	1839.28339
7992000	1710.60924
7995600	1627.3495
7999200	1604.6423
8002800	1597.07323
8006400	1638.7031
8010000	1710.60924
8013600	1809.00712
8017200	1926.32766
8020800	1979.31113
8024400	1994.44927
8028000	1907.40499
8031600	1665.19484
8035200	1139.14465
8038800	825.02835
8042400	857.5913
8046000	910.09689
8049600	949.47608
8053200	1089.49098
8056800	1426.40185
8060400	2104.59905
8064000	2708.41333
8067600	2529.01923
8071200	2305.87048
8074800	2126.47638
8078400	1977.71054
8082000	1881.4503
8085600	1855.1975
8089200	1846.44657
8092800	1894.57669
8096400	1977.71054
8100000	2091.47265
8103600	2227.11209
8107200	2288.36861
8110800	2305.87048
8114400	2205.23476
8118000	1925.20495
8121600	1317.01521
8125200	953.85154
8128800	691.06098
8132400	754.32712
8136000	812.72664
8139600	973.32532
8143200	1450.25473
8146800	2627.97837
8150400	3333.63923
8154000	3304.43947
8157600	2812.91018
8161200	2564.71222
8164800	2326.24752
8168400	2116.98258
8172000	2019.65004
8175600	1956.3839
8179200	1941.78402
8182800	2014.78342
8186400	2146.18234
8190000	2321.38089
8193600	2506.31271
8197200	2686.37789
8200800	2603.64524
8204400	2306.78101
8208000	1532.98738
8211600	861.39291
8215200	591.55041
8218800	645.70644
8222400	695.69661
8226000	833.16959
8229600	1241.4227
8233200	2249.5579
8236800	2853.60586
8240400	2828.61077
8244000	2407.86013
8247600	2195.40188
8251200	1991.27533
8254800	1812.14387
8258400	1728.82691
8262000	1674.67088
8265600	1662.17334
8269200	1724.66106
8272800	1837.13896
8276400	1987.10948
8280000	2145.41171
8283600	2299.54808
8287200	2228.72866
8290800	1974.61194
8294400	1312.24211
8298000	737.35509
8301600	499.89362
8305200	545.65853
8308800	587.90306
8312400	704.07552
8316000	1049.07252
8319600	1901.0039
8323200	2411.45865
8326800	2390.33638
8330400	2034.77825
8334000	1855.23899
8337600	1682.74049
8341200	1531.36425
8344800	1460.9567
8348400	1415.19179
8352000	1404.63066
8355600	1457.43632
8359200	1552.48652
8362800	1679.22011
8366400	1812.99446
8370000	1943.24843
8373600	1883.40201
8377200	1668.65898
8380800	1108.91894
8384400	623.10683
8388000	602.95554
8391600	639.87118
8395200	667.55791
8398800	765.99963
8402400	1002.87502
8406000	1479.7021
8409600	1904.23202
8413200	1778.10357
8416800	1621.21208
8420400	1495.08362
8424000	1390.4893
8427600	1322.81061
8431200	1304.35279
8434800	1298.20018
8438400	1332.03952
8442000	1390.4893
8445600	1470.47319
8449200	1565.83861
8452800	1608.90686
8456400	1621.21208
8460000	1550.45709
8463600	1353.57365
8467200	925.96743
8470800	670.63422
8474400	853.91616
8478000	879.90491
8481600	902.18099
8485200	972.72189
8488800	1158.35583
8492400	1666.99285
8496000	2142.21576
8499600	1993.7086
8503200	1893.46627
8506800	1811.78733
8510400	1726.39572
8514000	1663.28017
8517600	1626.15338
8521200	1622.4407
8524800	1655.85482
8528400	1700.40696
8532000	1785.79858
8535600	1860.05216
8539200	1878.61555
8542800	1874.90287
8546400	1800.64929
8550000	1596.45195
8553600	1147.2178
8557200	913.31902
8560800	993.94492
8564400	1024.19542
8568000	1050.12442
8571600	1132.23291
8575200	1348.30789
8578800	1940.35335
8582400	2493.5053
8586000	2320.64532
8589600	2203.96483
8593200	2108.89183
8596800	2009.49734
8600400	1936.03185
8604000	1892.81685
8607600	1888.49535
8611200	1927.38885
8614800	1979.24684
8618400	2078.64134
8622000	2165.07133
8625600	2186.67883
8629200	2182.35733
8632800	2095.92734
8636400	1858.24485
8640000	1335.34339
8643600	1063.08892
8647200	1007.74542
8650800	1038.41593
8654400	1064.70494
8658000	1147.95347
8661600	1367.02857
8665200	1967.29431
8668800	2528.12654
8672400	2352.86647
8676000	2234.56592
8679600	2138.17288
8683200	2037.39834
8686800	1962.91281
8690400	1919.09779
8694000	1914.71629
8697600	1954.14981
8701200	2006.72783
8704800	2107.50237
8708400	2195.13241
8712000	2217.03992
8715600	2212.65841
8719200	2125.02838
8722800	1884.04578
8726400	1353.88406
8730000	1077.84945
8733600	964.64208
8737200	994.00075
8740800	1019.16532
8744400	1098.85315
8748000	1308.55795
8751600	1883.1491
8755200	2419.99338
8758800	2252.22954
8762400	2138.98895
8766000	2046.71884
8769600	1950.25463
8773200	1878.955
8776800	1837.01404
8780400	1832.81994
8784000	1870.56681
8787600	1920.89596
8791200	2017.36017
8794800	2101.24209
8798400	2122.21257
8802000	2118.01847
8805600	2034.13655
8809200	1803.46127
8812800	1295.97566
8816400	1031.74761
8820000	820.46169
8823600	845.43226
8827200	866.83561
8830800	934.61288
8834400	1112.97412
8838000	1601.68391
8841600	2058.28867
8845200	1915.59968
8848800	1819.28462
8852400	1740.80567
8856000	1658.7595
8859600	1598.11668
8863200	1562.44444
8866800	1558.87721
8870400	1590.98223
8874000	1633.78893
8877600	1715.8351
8881200	1787.17959
8884800	1805.01572
8888400	1801.44849
8892000	1730.104
8895600	1533.90664
8899200	1102.27244
8902800	877.53729
8906400	734.9421
8910000	757.3099
8913600	776.48231
8917200	837.19491
8920800	996.96494
8924400	1434.7348
8928000	1843.74605
8931600	1715.93004
8935200	1629.65422
8938800	1559.35541
8942400	1485.8612
8946000	1431.5394
8949600	1399.58539
8953200	1396.38999
8956800	1425.1486
8960400	1463.4934
8964000	1536.98761
8967600	1600.89562
8971200	1616.87262
8974800	1613.67722
8978400	1549.76921
8982000	1374.02219
8985600	987.37874
8989200	786.06851
8992800	587.32421
8996400	623.28283
9000000	650.2518
9003600	746.14147
9007200	976.87598
9010800	1441.34155
9014400	1854.86574
9018000	1732.0071
9021600	1579.18295
9025200	1456.32431
9028800	1354.44154
9032400	1288.5174
9036000	1270.53808
9039600	1264.54498
9043200	1297.50705
9046800	1354.44154
9050400	1432.3519
9054000	1525.24501
9057600	1567.19674
9061200	1579.18295
9064800	1510.26225
9068400	1318.48292
9072000	901.96218
9075600	653.24835
9079200	447.4151
9082800	474.80787
9086400	495.35244
9090000	568.3998
9093600	744.17002
9097200	1097.99319
9100800	1413.00994
9104400	1319.41801
9108000	1202.99877
9111600	1109.40684
9115200	1031.79401
9118800	981.57395
9122400	967.87757
9126000	963.31211
9129600	988.42214
9133200	1031.79401
9136800	1091.145
9140400	1161.90963
9144000	1193.86785
9147600	1202.99877
9151200	1150.49598
9154800	1004.40125
9158400	687.10177
9162000	497.63517
9165600	531.0791
9169200	563.59414
9172800	587.98043
9176400	674.68722
9180000	883.32543
9183600	1303.31145
9187200	1677.23449
9190800	1566.14141
9194400	1427.95246
9198000	1316.85939
9201600	1224.73342
9205200	1165.1225
9208800	1148.86498
9212400	1143.44581
9216000	1173.25127
9219600	1224.73342
9223200	1295.18269
9226800	1379.17989
9230400	1417.11412
9234000	1427.95246
9237600	1365.63196
9241200	1192.21838
9244800	815.58575
9248400	590.69001
9252000	549.34611
9255600	582.97954
9259200	608.20462
9262800	697.89378
9266400	913.70832
9270000	1348.14019
9273600	1734.9247
9277200	1620.01046
9280800	1477.06836
9284400	1362.15413
9288000	1266.85939
9291600	1205.19809
9295200	1188.38138
9298800	1182.7758
9302400	1213.60645
9306000	1266.85939
9309600	1339.73184
9313200	1426.61821
9316800	1465.85722
9320400	1477.06836
9324000	1412.60428
9327600	1233.22596
9331200	843.63867
9334800	611.00741
9338400	495.2784
9342000	525.60157
9345600	548.34394
9349200	629.20572
9352800	823.77938
9356400	1215.45363
9360000	1564.17005
9363600	1460.5659
9367200	1331.69244
9370800	1228.08828
9374400	1142.17264
9378000	1086.58017
9381600	1071.41858
9385200	1066.36472
9388800	1094.16096
9392400	1142.17264
9396000	1207.87284
9399600	1286.20769
9403200	1321.58472
9406800	1331.69244
9410400	1273.57303
9414000	1111.84947
9417600	760.60612
9421200	550.87088
9424800	416.36093
9428400	441.85242
9432000	460.97103
9435600	528.94833
9439200	692.51869
9442800	1021.78372
9446400	1314.9358
9450000	1227.83989
9453600	1119.50108
9457200	1032.40517
9460800	960.17929
9464400	913.4449
9468000	900.69916
9471600	896.45058
9475200	919.81778
9478800	960.17929
9482400	1015.41085
9486000	1081.26385
9489600	1111.00392
9493200	1119.50108
9496800	1070.6424
9500400	934.68781
9504000	639.41143
9507600	463.09532
9511200	288.11445
9514800	305.75411
9518400	318.98386
9522000	366.02295
9525600	479.21077
9529200	707.05639
9532800	909.91248
9536400	849.64364
9540000	774.67508
9543600	714.40624
9547200	664.42721
9550800	632.08783
9554400	623.268
9558000	620.32806
9561600	636.49774
9565200	664.42721
9568800	702.64647
9572400	748.21559
9576000	768.7952
9579600	774.67508
9583200	740.86573
9586800	646.78755
9590400	442.46148
9594000	320.45383
9597600	491.20995
9601200	521.28403
9604800	543.83959
9608400	624.03713
9612000	817.01247
9615600	1205.46932
9619200	1551.32123
9622800	1448.56813
9626400	1320.75329
9630000	1218.00019
9633600	1132.7903
9637200	1077.65449
9640800	1062.61745
9644400	1057.6051
9648000	1085.17301
9651600	1132.7903
9655200	1197.9508
9658800	1275.64217
9662400	1310.7286
9666000	1320.75329
9669600	1263.11131
9673200	1102.71622
9676800	754.35814
9680400	546.34576
9684000	552.26361
9687600	586.07567
9691200	611.43471
9694800	701.6002
9698400	918.5609
9702000	1355.29999
9705600	1744.13865
9709200	1628.61412
9712800	1484.91287
9716400	1369.38834
9720000	1273.58751
9723600	1211.59874
9727200	1194.69271
9730800	1189.05737
9734400	1220.05175
9738000	1273.58751
9741600	1346.84697
9745200	1434.19479
9748800	1473.64219
9752400	1484.91287
9756000	1420.10643
9759600	1239.77545
9763200	848.11912
9766800	614.25238
9770400	479.3769
9774000	508.7265
9777600	530.73871
9781200	609.00432
9784800	797.33096
9788400	1176.43003
9792000	1513.9505
9795600	1413.67268
9799200	1288.93686
9802800	1188.65904
9806400	1105.50182
9810000	1051.69421
9813600	1037.01941
9817200	1032.12781
9820800	1059.03161
9824400	1105.50182
9828000	1169.09263
9831600	1244.91245
9835200	1279.15365
9838800	1288.93686
9842400	1232.68345
9846000	1076.15221
9849600	736.18595
9853200	533.18451
9856800	236.58566
9860400	251.0705
9864000	261.93412
9867600	300.56036
9871200	393.50472
9874800	580.60053
9878400	747.17614
9882000	697.68629
9885600	636.12573
9889200	586.63587
9892800	545.5955
9896400	519.03997
9900000	511.79755
9903600	509.38341
9907200	522.66118
9910800	545.5955
9914400	576.97932
9918000	614.39848
9921600	631.29745
9925200	636.12573
9928800	608.36313
9932400	531.11067
9936000	363.32798
9939600	263.14119
9943200	252.75079
9946800	268.22533
9950400	279.83124
9954000	321.09667
9957600	420.39163
9961200	620.27108
9964800	798.22827
9968400	745.35693
9972000	679.59015
9975600	626.71881
9979200	582.87428
9982800	554.50429
9986400	546.76702
9990000	544.18793
9993600	558.37293
9997200	582.87428
10000800	616.40245
10004400	656.37834
10008000	674.43197
10011600	679.59015
10015200	649.93061
10018800	567.39974
10022400	388.15301
10026000	281.12078
10029600	369.28904
10033200	391.89858
10036800	408.85573
10040400	469.14781
10044000	614.22565
10047600	906.26546
10051200	1166.27509
10054800	1089.02585
10058400	992.93533
10062000	915.6861
10065600	851.62575
10069200	810.17494
10072800	798.87017
10076400	795.10192
10080000	815.82732
10083600	851.62575
10087200	900.61307
10090800	959.02103
10094400	985.39882
10098000	992.93533
10101600	949.6004
10105200	829.01622
10108800	567.12246
10112400	410.73985
10116000	557.18844
10119600	591.30201
10123200	616.8872
10126800	707.85674
10130400	926.7522
10134000	1367.38591
10137600	1759.69205
10141200	1643.13733
10144800	1498.15462
10148400	1381.5999
10152000	1284.94476
10155600	1222.4032
